transaction_id,amount,hour_of_day,distance_from_home_km,transactions_last_24h,is_foreign_transaction,is_online,used_chip,merchant_category,is_fraud
txn_000456,19.73,13,10.8,1,0,0,1,restaurant,0
txn_000457,34.24,14,15.8,3,0,0,1,gas_station,0
txn_000458,47.72,4,459.2,16,0,1,0,gas_station,1
txn_000459,12.68,16,15.0,2,0,1,1,online_shopping,0
txn_000460,80.43,14,13.9,3,0,1,1,entertainment,0
txn_000461,79.3,22,17.9,1,0,1,1,travel,0
txn_000462,32.72,12,10.9,4,0,1,0,entertainment,0
txn_000463,17.85,7,1.4,4,0,0,0,gas_station,0
txn_000464,68.6,11,3.0,4,0,1,1,entertainment,0
txn_000465,86.72,6,27.0,2,0,0,1,travel,0
txn_000466,154.56,10,19.3,1,0,1,1,online_shopping,0
txn_000467,57.03,11,16.9,3,0,0,1,online_shopping,0
txn_000468,460.9,1,274.1,10,1,1,0,restaurant,1
txn_000469,56.8,20,6.8,5,0,0,1,restaurant,0
txn_000470,8.94,19,13.7,1,1,0,1,entertainment,0
txn_000471,52.91,13,15.4,1,0,1,1,gas_station,0
txn_000472,5.62,8,27.1,3,0,0,1,entertainment,0
txn_000473,21.85,17,28.7,1,0,0,1,grocery,0
txn_000474,26.99,13,8.4,5,0,0,1,travel,0
txn_000475,15.92,22,12.3,1,0,0,1,restaurant,0
txn_000476,174.69,14,3.5,3,0,0,1,travel,0
txn_000477,26.26,22,26.7,4,0,0,1,retail,0
txn_000478,13.51,16,12.5,3,0,1,1,grocery,0
txn_000479,26.06,18,29.6,4,0,1,1,entertainment,0
txn_000480,31.52,9,25.3,5,0,0,1,retail,0
txn_000481,40.67,19,4.8,2,0,1,1,entertainment,0
txn_000482,31.82,14,11.0,5,0,1,1,travel,0
txn_000483,17.21,3,132.0,15,0,1,0,restaurant,1
txn_000484,31.49,20,18.1,4,0,1,1,retail,0
txn_000485,40.46,21,3.2,3,0,0,1,online_shopping,0
txn_000486,11.67,7,18.1,1,0,0,0,online_shopping,0
txn_000487,73.27,10,23.5,1,0,1,1,entertainment,0
txn_000488,27.32,11,3.5,2,0,1,1,restaurant,0
txn_000489,28.31,8,0.7,3,0,0,1,grocery,0
txn_000490,8.58,8,17.0,5,0,1,1,entertainment,0
txn_000491,22.73,6,29.9,5,0,1,1,retail,0
txn_000492,8.08,12,13.8,3,0,0,1,restaurant,0
txn_000493,103.51,10,28.5,5,0,0,1,restaurant,0
txn_000494,732.92,2,165.8,17,0,1,0,online_shopping,1
txn_000495,80.08,8,2.0,4,0,0,1,retail,0
txn_000496,57.0,6,7.6,2,0,0,1,retail,0
txn_000497,1839.09,3,167.5,6,1,1,1,retail,1
txn_000498,146.46,12,29.1,3,0,1,1,entertainment,0
txn_000499,14.28,18,9.8,5,0,0,1,online_shopping,0
txn_000500,30.85,6,29.5,3,0,1,1,gas_station,0
txn_000501,58.71,11,16.8,5,0,0,1,travel,0
txn_000502,46.48,8,19.0,3,0,0,1,retail,0
txn_000503,62.86,10,19.6,5,0,1,1,gas_station,0
txn_000504,5.11,9,22.4,5,1,0,1,gas_station,0
txn_000505,194.55,14,27.6,5,0,1,1,online_shopping,0
txn_000506,48.73,8,1.5,2,0,0,1,restaurant,0
txn_000507,41.13,10,20.4,1,0,0,1,restaurant,0
txn_000508,14.15,17,15.9,2,0,0,1,grocery,0
txn_000509,29.66,8,9.3,5,0,1,1,online_shopping,0
txn_000510,139.05,15,27.5,2,1,1,1,grocery,0
txn_000511,26.19,10,12.6,1,0,1,1,gas_station,0
txn_000512,8.92,17,8.8,3,0,1,1,entertainment,0
txn_000513,27.79,15,28.7,3,1,0,1,entertainment,0
txn_000514,6.22,8,25.5,5,0,0,1,grocery,0
txn_000515,11.49,14,25.6,4,0,1,0,restaurant,0
txn_000516,5.5,12,12.0,1,0,1,1,gas_station,0
txn_000517,54.45,22,29.0,3,0,1,1,restaurant,0
txn_000518,10.35,19,13.1,2,0,0,1,grocery,0
txn_000519,24.56,12,18.9,4,0,0,1,retail,0
txn_000520,651.01,0,95.2,8,1,1,0,retail,1
txn_000521,32.25,10,18.9,2,0,1,0,retail,0
txn_000522,126.32,0,272.5,6,1,0,0,entertainment,1
txn_000523,26.47,17,15.6,1,1,1,1,online_shopping,0
txn_000524,32.97,11,19.2,4,0,0,0,gas_station,0
txn_000525,120.88,21,27.5,3,1,0,1,retail,0
txn_000526,224.03,15,8.6,4,0,1,1,restaurant,0
txn_000527,44.34,20,25.1,4,0,0,1,gas_station,0
txn_000528,31.32,10,7.4,5,0,0,1,entertainment,0
txn_000529,111.97,8,2.7,3,0,0,1,travel,0
txn_000530,22.81,17,11.2,1,1,0,1,retail,0
txn_000531,12.51,22,1.1,1,0,0,1,entertainment,0
txn_000532,11.76,11,28.1,2,0,0,1,restaurant,0
txn_000533,17.04,12,24.4,1,0,1,1,restaurant,0
txn_000534,90.88,22,26.7,4,0,1,1,gas_station,0
txn_000535,442.8,19,6.7,1,0,1,1,gas_station,0
txn_000536,224.41,19,3.5,5,0,0,0,travel,0
txn_000537,38.19,19,23.1,4,0,1,1,restaurant,0
txn_000538,85.37,22,25.2,5,0,1,1,retail,0
txn_000539,32.72,22,29.7,4,0,0,1,gas_station,0
txn_000540,60.9,10,20.7,1,0,1,1,travel,0
txn_000541,121.61,15,0.2,2,0,0,1,gas_station,0
txn_000542,40.08,17,2.0,1,0,0,1,retail,0
txn_000543,685.98,23,406.0,5,1,1,1,grocery,1
txn_000544,13.29,16,17.5,2,0,0,1,online_shopping,0
txn_000545,17.67,22,29.8,3,0,0,0,restaurant,0
txn_000546,59.9,19,27.7,3,0,0,1,grocery,0
txn_000547,13.73,8,24.5,2,0,0,0,retail,0
txn_000548,126.13,13,28.1,3,0,0,0,grocery,0
txn_000549,42.49,22,3.0,1,0,1,1,online_shopping,0
txn_000550,212.73,11,3.2,2,0,0,1,travel,0
txn_000551,13.79,21,24.9,5,0,1,1,entertainment,0
txn_000552,360.0,13,4.9,2,1,0,1,travel,0
txn_000553,4.19,18,28.9,5,0,0,1,restaurant,0
txn_000554,12.54,10,1.0,2,0,0,1,travel,0
txn_000555,48.4,14,16.3,5,0,0,1,retail,0
txn_000556,8.46,12,26.7,4,0,0,1,grocery,0
txn_000557,47.37,11,1.5,2,0,1,0,gas_station,0
txn_000558,26.69,10,24.0,4,0,0,1,retail,0
txn_000559,31.07,17,24.2,2,0,0,1,gas_station,0
txn_000560,65.42,21,3.1,2,0,0,1,gas_station,0
txn_000561,35.98,9,22.8,1,0,0,1,grocery,0
txn_000562,21.66,8,24.4,4,0,1,1,grocery,0
txn_000563,55.74,14,20.1,3,0,0,1,retail,0
txn_000564,45.05,7,14.9,5,0,1,1,gas_station,0
txn_000565,14.23,8,11.0,5,0,1,1,travel,0
txn_000566,32.24,13,27.3,5,0,0,1,travel,0
txn_000567,47.16,22,26.5,4,0,0,1,gas_station,0
txn_000568,9.11,13,21.2,2,0,0,1,entertainment,0
txn_000569,73.73,11,2.5,1,0,0,1,entertainment,0
txn_000570,63.49,11,6.5,2,0,1,0,entertainment,0
txn_000571,4.89,21,6.1,3,0,0,1,travel,0
txn_000572,129.73,11,28.4,3,0,1,1,gas_station,0
txn_000573,26.17,20,0.5,4,0,0,1,restaurant,0
txn_000574,25.47,17,9.3,4,0,0,1,restaurant,0
txn_000575,30.31,7,29.2,2,0,0,1,entertainment,0
txn_000576,36.18,13,26.7,5,0,0,1,entertainment,0
txn_000577,103.08,15,6.0,2,1,0,1,restaurant,0
txn_000578,37.68,18,14.4,1,0,1,1,entertainment,0
txn_000579,120.42,7,15.7,1,0,0,1,entertainment,0
txn_000580,56.04,20,12.5,2,0,1,1,grocery,0
txn_000581,66.0,12,6.0,5,0,0,1,restaurant,0
txn_000582,26.67,14,3.3,5,0,0,1,entertainment,0
txn_000583,333.36,8,0.6,3,0,1,1,grocery,0
txn_000584,43.24,7,22.8,5,0,1,1,grocery,0
txn_000585,54.95,11,15.8,3,0,1,0,entertainment,0
txn_000586,12.63,6,8.3,4,1,0,0,travel,0
txn_000587,17.13,11,23.7,3,1,0,1,online_shopping,0
txn_000588,19.63,9,22.0,1,0,0,1,retail,0
txn_000589,29.4,17,18.8,3,0,0,1,travel,0
txn_000590,55.81,2,91.1,13,0,1,0,restaurant,1
txn_000591,80.61,10,6.5,2,0,1,1,retail,0
txn_000592,22.05,10,2.9,2,0,1,1,retail,0
txn_000593,68.8,9,20.8,4,0,0,1,travel,0
txn_000594,18.31,16,17.3,1,0,1,0,restaurant,0
txn_000595,34.7,15,14.1,4,0,0,0,gas_station,0
txn_000596,2.6,8,2.0,4,0,1,1,online_shopping,0
txn_000597,540.32,1,394.1,10,1,1,0,online_shopping,1
txn_000598,8.4,13,23.0,1,0,1,1,entertainment,0
txn_000599,6.89,18,30.0,5,0,1,1,gas_station,0
txn_000600,154.47,22,21.5,2,0,1,1,travel,0
txn_000601,12.82,6,6.3,4,0,1,1,online_shopping,0
txn_000602,30.22,9,23.9,2,0,0,1,travel,0
txn_000603,57.63,10,21.3,3,0,1,1,gas_station,0
txn_000604,15.49,9,15.6,1,0,1,0,grocery,0
txn_000605,24.09,17,4.8,3,0,1,1,restaurant,0
txn_000606,37.61,7,1.1,1,0,1,1,travel,0
txn_000607,11.43,8,19.6,4,0,1,1,gas_station,0
txn_000608,169.83,1,430.8,14,1,0,0,travel,1
txn_000609,39.77,21,10.9,4,0,1,1,gas_station,0
txn_000610,25.13,11,2.0,3,0,0,0,grocery,0
txn_000611,5.18,13,27.4,4,0,1,1,entertainment,0
txn_000612,17.56,21,28.0,4,0,1,0,restaurant,0
txn_000613,51.44,22,99.5,17,1,1,0,restaurant,1
txn_000614,64.06,15,4.0,5,0,1,1,retail,0
txn_000615,68.04,21,3.4,3,0,1,1,entertainment,0
txn_000616,41.64,22,27.4,4,0,0,1,online_shopping,0
txn_000617,106.96,14,13.2,2,0,1,1,grocery,0
txn_000618,18.6,20,5.2,1,0,0,1,grocery,0
txn_000619,30.33,16,20.0,3,0,1,1,restaurant,0
txn_000620,39.74,10,21.7,4,0,1,1,travel,0
txn_000621,165.06,21,1.4,4,0,1,1,gas_station,0
txn_000622,12.9,10,24.0,5,0,0,1,gas_station,0
txn_000623,57.39,10,10.8,1,0,1,1,retail,0
txn_000624,150.85,23,134.2,14,0,1,0,retail,1
txn_000625,29.78,19,17.3,2,0,0,1,gas_station,0
txn_000626,135.7,13,23.1,1,0,0,0,online_shopping,0
txn_000627,135.78,9,13.2,3,1,0,1,entertainment,0
txn_000628,9.19,14,20.9,3,0,1,1,travel,0
txn_000629,32.25,21,5.3,5,0,1,1,grocery,0
txn_000630,155.86,17,0.9,1,0,0,1,gas_station,0
txn_000631,419.77,3,154.9,8,1,0,0,retail,1
txn_000632,29.74,10,20.3,2,0,0,1,entertainment,0
txn_000633,12.37,8,21.3,3,0,1,1,gas_station,0
txn_000634,98.25,15,12.0,2,0,1,1,grocery,0
txn_000635,109.29,16,20.8,4,0,0,1,entertainment,0
txn_000636,48.49,9,15.4,1,0,1,1,retail,0
txn_000637,69.02,8,11.7,4,0,1,1,retail,0
txn_000638,53.41,17,16.0,1,0,0,1,grocery,0
txn_000639,11.33,14,18.1,5,1,0,0,grocery,0
txn_000640,23.3,22,24.6,5,0,1,0,gas_station,0
txn_000641,9715.85,4,262.0,8,0,1,0,grocery,1
txn_000642,49.03,19,22.2,4,0,1,1,entertainment,0
txn_000643,34.51,6,16.4,1,0,0,1,travel,0
txn_000644,7.51,8,26.2,5,0,0,0,grocery,0
txn_000645,92.86,21,23.0,3,0,1,1,retail,0
txn_000646,1501.15,22,59.1,15,0,0,0,gas_station,1
txn_000647,29.67,12,22.9,1,0,0,1,entertainment,0
txn_000648,86.39,13,25.1,4,0,1,1,gas_station,0
txn_000649,122.97,17,1.5,2,0,0,0,gas_station,0
txn_000650,70.04,16,11.0,2,0,0,1,retail,0
txn_000651,100.43,6,6.7,1,0,0,1,entertainment,0
txn_000652,289.96,0,364.4,10,1,1,0,entertainment,1
txn_000653,81.1,14,20.8,2,0,1,1,retail,0
txn_000654,94.43,11,26.7,2,0,0,1,gas_station,0
txn_000655,23.14,11,7.9,4,0,0,0,online_shopping,0
txn_000656,11.84,17,26.5,1,0,1,1,restaurant,0
txn_000657,21.92,6,22.7,1,1,1,1,retail,0
txn_000658,45.5,20,20.1,1,0,1,1,entertainment,0
txn_000659,24.26,15,24.8,4,0,1,0,travel,0
txn_000660,32.97,21,7.9,1,0,0,1,grocery,0
txn_000661,5.12,16,0.7,4,0,1,1,online_shopping,0
txn_000662,252.01,6,0.3,1,0,1,1,gas_station,0
txn_000663,42.54,0,183.2,14,1,1,1,travel,1
txn_000664,32.43,6,11.8,3,0,1,1,restaurant,0
txn_000665,33.91,6,0.4,5,0,0,1,travel,0
txn_000666,34.39,13,1.2,1,0,0,1,online_shopping,0
txn_000667,31.9,14,18.1,5,0,1,1,entertainment,0
txn_000668,80.88,13,28.4,5,1,1,1,online_shopping,0
txn_000669,11.41,11,10.0,5,1,0,1,grocery,0
txn_000670,43.54,9,0.6,5,1,1,1,travel,0
txn_000671,14.64,22,23.8,3,1,0,1,travel,0
txn_000672,15.97,17,25.5,4,0,0,0,online_shopping,0
txn_000673,147.93,9,22.1,3,1,1,1,entertainment,0
txn_000674,90.54,14,17.6,4,0,1,0,online_shopping,0
txn_000675,36.35,17,15.7,3,0,0,1,online_shopping,0
txn_000676,150.14,13,14.5,3,0,0,1,travel,0
txn_000677,10.24,20,19.6,5,0,0,1,online_shopping,0
txn_000678,159.71,17,24.1,2,0,1,1,travel,0
txn_000679,72.69,20,2.7,4,0,1,1,grocery,0
txn_000680,21.25,18,15.9,5,0,1,1,entertainment,0
txn_000681,93.36,19,26.7,2,0,0,1,restaurant,0
txn_000682,42.47,9,22.0,5,0,1,1,grocery,0
txn_000683,57.58,16,3.3,3,0,1,1,travel,0
txn_000684,193.2,22,0.9,5,0,1,0,retail,0
txn_000685,260.99,12,18.3,4,0,0,1,travel,0
txn_000686,64.32,10,2.3,5,0,0,1,entertainment,0
txn_000687,12.98,11,24.5,1,0,0,1,travel,0
txn_000688,63.47,15,19.4,2,1,0,1,restaurant,0
txn_000689,15.05,12,24.9,4,0,0,1,restaurant,0
txn_000690,264.22,17,26.9,5,1,1,1,restaurant,0
txn_000691,193.27,2,189.3,6,1,1,0,retail,1
txn_000692,10.11,13,7.4,3,0,1,1,retail,0
txn_000693,12.2,22,7.5,3,0,0,1,gas_station,0
txn_000694,60.27,12,2.2,5,0,1,1,restaurant,0
txn_000695,777.64,0,212.9,6,1,1,1,retail,1
txn_000696,60.45,22,17.9,1,0,0,1,online_shopping,0
txn_000697,15.29,8,26.5,1,0,1,1,online_shopping,0
txn_000698,48.4,16,11.5,2,0,1,1,travel,0
txn_000699,59.19,11,27.5,5,0,0,0,grocery,0
txn_000700,19.19,16,21.4,5,0,1,1,travel,0
txn_000701,6.05,8,15.7,2,1,0,1,online_shopping,0
txn_000702,12.87,19,18.3,3,0,0,1,grocery,0
txn_000703,17.27,22,29.2,5,0,1,1,gas_station,0
txn_000704,43.89,14,18.8,3,1,0,1,online_shopping,0
txn_000705,34.33,10,25.8,5,0,0,1,entertainment,0
txn_000706,193.2,9,12.2,5,0,1,1,online_shopping,0
txn_000707,5.98,16,5.7,1,1,0,1,retail,0
txn_000708,64.72,13,16.3,2,0,1,1,online_shopping,0
txn_000709,299.71,22,406.8,10,1,1,1,retail,1
txn_000710,20.01,14,9.4,3,1,0,0,retail,0
txn_000711,86.15,10,19.9,5,0,0,1,grocery,0
txn_000712,10.66,15,9.3,4,1,0,1,gas_station,0
txn_000713,27.43,1,167.6,9,1,1,0,online_shopping,1
txn_000714,79.35,7,24.6,3,0,1,0,retail,0
txn_000715,45.71,11,18.8,2,0,0,1,travel,0
txn_000716,17.68,9,9.7,4,0,0,0,restaurant,0
txn_000717,233.28,14,24.9,5,0,1,1,retail,0
txn_000718,80.28,9,18.5,3,0,0,1,grocery,0
txn_000719,58.8,21,13.4,3,0,1,1,retail,0
txn_000720,19.65,22,12.0,1,0,1,1,grocery,0
txn_000721,18.18,15,1.9,4,0,0,1,entertainment,0
txn_000722,44.58,13,25.8,4,1,0,1,travel,0
txn_000723,6.67,16,23.9,5,0,1,0,restaurant,0
txn_000724,64.19,11,7.7,2,0,1,0,entertainment,0
txn_000725,137.75,1,152.8,16,1,1,1,online_shopping,1
txn_000726,69.19,20,3.1,3,1,1,0,retail,0
txn_000727,95.31,22,13.4,4,1,1,1,restaurant,0
txn_000728,44.88,14,11.2,3,0,0,1,restaurant,0
txn_000729,112.47,20,7.4,2,0,0,1,retail,0
txn_000730,6.83,8,28.6,2,0,0,1,gas_station,0
txn_000731,12.05,17,4.7,3,1,0,0,restaurant,0
txn_000732,100.44,15,16.3,4,0,0,1,online_shopping,0
txn_000733,81.57,22,10.7,5,1,0,1,restaurant,0
txn_000734,33.42,20,15.5,4,0,0,1,entertainment,0
txn_000735,145.41,14,15.3,4,0,1,1,online_shopping,0
txn_000736,16.11,14,25.9,3,1,0,0,grocery,0
txn_000737,34.11,17,17.3,3,0,1,0,restaurant,0
txn_000738,16.6,11,28.6,5,0,0,1,online_shopping,0
txn_000739,213.86,19,11.4,2,1,1,1,retail,0
txn_000740,11.9,21,20.5,1,1,1,1,travel,0
txn_000741,66.03,19,23.9,4,0,1,1,retail,0
txn_000742,17.72,14,8.9,1,0,0,0,travel,0
txn_000743,29.67,11,24.0,2,0,0,1,entertainment,0
txn_000744,2.57,21,12.5,4,0,1,1,restaurant,0
txn_000745,10.61,10,12.8,4,0,1,1,grocery,0
txn_000746,49.95,18,3.7,1,0,0,1,travel,0
txn_000747,43.45,9,13.0,1,0,0,0,online_shopping,0
txn_000748,101.03,12,3.8,3,0,1,1,travel,0
txn_000749,21.01,11,15.0,4,0,1,1,grocery,0
txn_000750,25.51,12,15.0,5,0,0,1,grocery,0
txn_000751,48.22,15,19.3,4,0,0,1,gas_station,0
txn_000752,15.35,18,18.4,5,0,1,0,entertainment,0
txn_000753,108.0,18,11.4,2,0,0,1,restaurant,0
txn_000754,22.12,10,0.6,4,1,1,1,entertainment,0
txn_000755,1.62,18,26.7,3,1,1,1,gas_station,0
txn_000756,65.34,9,1.2,2,0,1,1,retail,0
txn_000757,24.25,22,11.1,3,0,1,1,retail,0
txn_000758,7.28,16,12.1,5,0,0,0,entertainment,0
txn_000759,61.96,18,6.5,5,0,1,1,online_shopping,0
txn_000760,42.76,7,22.2,5,0,1,1,restaurant,0
txn_000761,34.32,20,5.2,5,0,1,0,restaurant,0
txn_000762,31.43,6,18.6,5,0,0,0,grocery,0
txn_000763,31.41,15,16.3,2,0,0,0,restaurant,0
txn_000764,317.78,22,29.8,5,0,1,1,retail,0
txn_000765,42.1,12,6.7,5,0,1,1,online_shopping,0
txn_000766,74.74,18,20.7,1,0,0,1,entertainment,0
txn_000767,28.86,16,7.7,4,0,0,1,retail,0
txn_000768,11.09,11,3.9,2,0,1,1,entertainment,0
txn_000769,72.63,12,14.1,5,0,0,1,restaurant,0
txn_000770,84.09,17,2.4,2,1,0,1,entertainment,0
txn_000771,16.78,7,22.2,3,0,1,1,restaurant,0
txn_000772,55.3,12,7.7,3,0,0,1,grocery,0
txn_000773,45.74,20,15.5,2,0,0,1,travel,0
txn_000774,34.93,20,0.9,3,0,1,1,travel,0
txn_000775,14.5,16,20.5,5,1,0,1,online_shopping,0
txn_000776,62.7,7,24.6,5,0,0,1,online_shopping,0
txn_000777,167.35,6,9.8,3,1,1,1,online_shopping,0
txn_000778,77.89,6,3.9,4,0,1,1,grocery,0
txn_000779,14.17,20,21.1,5,0,1,1,gas_station,0
txn_000780,9.09,13,6.9,2,0,0,1,online_shopping,0
txn_000781,15.88,17,12.0,2,0,0,1,grocery,0
txn_000782,11.85,16,2.0,4,0,1,1,gas_station,0
txn_000783,5.09,19,24.5,4,0,0,1,entertainment,0
txn_000784,103.63,13,7.2,4,0,0,0,gas_station,0
txn_000785,26.12,14,17.4,4,0,1,1,restaurant,0
txn_000786,33.38,6,7.2,5,0,1,1,restaurant,0
txn_000787,28.8,13,7.9,2,0,1,1,travel,0
txn_000788,102.44,15,6.4,4,0,0,1,restaurant,0
txn_000789,32.85,14,19.5,4,0,0,1,entertainment,0
txn_000790,16.47,15,24.4,2,0,0,1,travel,0
txn_000791,16.22,22,1.9,5,0,1,1,entertainment,0
txn_000792,42.3,20,27.8,5,0,0,0,restaurant,0
txn_000793,33.99,20,12.1,5,0,0,1,travel,0
txn_000794,82.72,17,27.9,1,0,1,1,travel,0
txn_000795,24.27,11,2.2,1,0,1,1,restaurant,0
txn_000796,18.97,18,14.5,4,0,0,1,entertainment,0
txn_000797,20.38,15,10.0,5,0,0,0,online_shopping,0
txn_000798,39.07,9,2.8,5,0,1,1,online_shopping,0
txn_000799,16.41,7,5.5,3,0,0,1,entertainment,0
txn_000800,47.76,21,11.2,3,0,1,1,retail,0
txn_000801,43.98,7,3.9,4,0,0,1,restaurant,0
txn_000802,22.68,22,8.6,5,0,0,1,online_shopping,0
txn_000803,26.9,11,9.8,2,0,0,1,gas_station,0
txn_000804,7.59,20,26.9,1,0,1,0,grocery,0
txn_000805,10.95,20,7.4,2,0,1,1,online_shopping,0
txn_000806,2395.21,22,372.3,7,1,1,0,travel,1
txn_000807,18.4,6,20.2,5,0,0,1,travel,0
txn_000808,8.81,11,6.5,5,0,0,1,restaurant,0
txn_000809,28.54,21,6.5,2,0,1,1,online_shopping,0
txn_000810,45.83,12,13.6,5,1,1,1,travel,0
txn_000811,23.14,1,359.5,12,1,0,0,retail,1
txn_000812,90.73,6,24.0,2,0,0,0,online_shopping,0
txn_000813,53.44,18,29.6,2,0,1,1,entertainment,0
txn_000814,6.66,8,20.8,2,0,0,1,restaurant,0
txn_000815,15.76,10,22.7,1,1,0,1,grocery,0
txn_000816,11.16,9,1.3,4,0,0,1,entertainment,0
txn_000817,20.33,1,89.3,15,1,1,0,retail,1
txn_000818,33.78,9,9.2,1,0,0,1,grocery,0
txn_000819,28.09,17,2.5,1,0,1,0,gas_station,0
txn_000820,468.21,2,234.9,16,1,1,1,gas_station,1
txn_000821,136.21,7,18.7,2,0,1,1,retail,0
txn_000822,18.05,7,3.6,3,0,0,0,travel,0
txn_000823,20.01,10,17.2,1,0,0,0,restaurant,0
txn_000824,51.12,13,20.6,5,0,1,1,travel,0
txn_000825,18.69,16,2.9,2,0,0,1,entertainment,0
txn_000826,77.5,11,17.2,5,0,1,1,travel,0
txn_000827,36.2,13,4.5,2,0,1,0,grocery,0
txn_000828,3.24,21,1.9,5,0,1,1,retail,0
txn_000829,27.96,14,28.3,3,1,1,1,grocery,0
txn_000830,18.05,9,7.3,2,0,0,1,travel,0
txn_000831,298.83,12,0.2,4,0,1,1,retail,0
txn_000832,58.76,11,3.8,4,0,1,1,online_shopping,0
txn_000833,78.61,19,3.6,2,0,0,1,retail,0
txn_000834,49.35,8,4.0,1,0,0,1,retail,0
txn_000835,102.86,9,14.3,3,0,0,0,grocery,0
txn_000836,6.14,19,15.3,2,0,0,0,grocery,0
txn_000837,4.03,12,20.5,5,0,0,0,gas_station,0
txn_000838,53.59,16,21.6,5,0,0,1,gas_station,0
txn_000839,25.66,6,9.6,5,0,1,0,retail,0
txn_000840,102.17,10,21.0,5,0,0,1,entertainment,0
txn_000841,11.37,9,21.7,2,1,0,1,travel,0
txn_000842,8.47,10,17.4,3,0,1,1,grocery,0
txn_000843,10.29,22,8.6,3,0,1,1,gas_station,0
txn_000844,14.82,7,9.5,1,0,0,1,grocery,0
txn_000845,40.37,16,14.0,3,0,0,1,travel,0
txn_000846,27.21,1,159.4,6,1,1,1,travel,1
txn_000847,40.3,22,19.3,4,0,1,1,retail,0
txn_000848,75.51,7,18.3,2,0,0,1,online_shopping,0
txn_000849,188.86,6,19.5,4,0,1,1,grocery,0
txn_000850,28.51,22,15.4,1,0,1,1,retail,0
txn_000851,22.72,8,1.2,4,0,1,1,retail,0
txn_000852,30.34,21,9.1,1,0,0,0,entertainment,0
txn_000853,68.73,7,14.9,3,0,0,1,online_shopping,0
txn_000854,74.41,6,7.8,4,0,1,1,retail,0
txn_000855,30.27,12,3.1,2,0,0,0,travel,0
txn_000856,9.08,19,21.2,4,0,0,0,online_shopping,0
txn_000857,57.91,22,20.6,1,0,0,1,travel,0
txn_000858,42.85,11,26.7,5,0,0,1,gas_station,0
txn_000859,44.61,11,25.2,4,0,1,0,entertainment,0
txn_000860,65.82,6,11.8,1,0,0,1,retail,0
txn_000861,37.64,18,3.2,2,0,1,1,restaurant,0
txn_000862,54.28,17,24.1,5,0,0,1,grocery,0
txn_000863,5100.23,1,316.1,5,1,1,0,retail,1
txn_000864,357.02,9,27.9,5,0,1,1,online_shopping,0
txn_000865,26.08,14,16.9,1,0,0,1,grocery,0
txn_000866,58.92,13,18.1,1,0,0,1,gas_station,0
txn_000867,112.7,20,15.6,3,0,0,1,grocery,0
txn_000868,16.28,8,7.1,3,0,0,1,grocery,0
txn_000869,57.65,15,21.7,4,0,1,1,online_shopping,0
txn_000870,39.61,9,0.0,3,0,0,0,online_shopping,0
txn_000871,49.7,10,10.2,5,0,1,1,grocery,0
txn_000872,21.54,13,6.4,2,0,0,0,restaurant,0
txn_000873,116.79,9,24.0,2,0,0,1,travel,0
txn_000874,15.47,13,9.4,2,0,1,1,online_shopping,0
txn_000875,21.61,20,12.8,5,0,0,0,gas_station,0
txn_000876,16.04,10,10.1,2,0,0,1,retail,0
txn_000877,16.4,9,25.4,3,0,0,1,retail,0
txn_000878,13.11,21,12.1,1,0,0,0,retail,0
txn_000879,39.65,16,5.8,4,1,1,1,grocery,0
txn_000880,44.8,22,20.9,3,0,1,1,travel,0
txn_000881,29.84,19,13.9,1,0,1,1,travel,0
txn_000882,74.57,21,8.6,2,0,1,1,entertainment,0
txn_000883,40.54,18,5.8,2,0,0,0,restaurant,0
txn_000884,22.67,16,27.2,4,0,0,1,travel,0
txn_000885,6.47,18,9.2,3,0,0,1,gas_station,0
txn_000886,80.94,20,9.2,2,0,0,1,entertainment,0
txn_000887,59.0,12,12.2,3,1,0,1,travel,0
txn_000888,8734.57,23,437.6,6,1,1,0,restaurant,1
txn_000889,35.03,17,27.2,3,0,0,1,retail,0
txn_000890,53.26,16,16.1,4,0,0,1,online_shopping,0
txn_000891,16.98,18,29.7,4,1,1,1,grocery,0
txn_000892,26.55,11,12.0,2,0,0,1,grocery,0
txn_000893,19.85,22,25.8,2,0,0,1,entertainment,0
txn_000894,35.76,14,28.0,2,0,0,0,entertainment,0
txn_000895,71.93,13,13.1,2,0,0,1,entertainment,0
txn_000896,21.59,18,28.1,4,1,1,0,grocery,0
txn_000897,14.5,10,29.8,2,0,1,0,gas_station,0
txn_000898,34.05,9,16.9,2,0,1,1,entertainment,0
txn_000899,64.09,11,13.9,2,0,1,0,restaurant,0
txn_000900,192.49,3,258.4,17,1,1,0,restaurant,1
txn_000901,22.53,22,8.5,2,1,0,0,grocery,0
txn_000902,34.8,9,9.5,2,1,1,0,retail,0
txn_000903,20.49,15,11.3,1,0,1,0,grocery,0
txn_000904,11.71,9,14.7,1,0,1,1,online_shopping,0
txn_000905,131.73,7,27.2,3,0,1,1,retail,0
txn_000906,87.93,18,24.6,4,0,0,1,retail,0
txn_000907,49.72,14,13.9,2,0,1,1,gas_station,0
txn_000908,142.67,2,165.1,9,1,1,0,entertainment,1
txn_000909,9.26,7,0.8,4,0,1,1,online_shopping,0
txn_000910,71.24,14,11.1,2,0,1,0,restaurant,0
txn_000911,26.01,14,22.2,2,0,0,1,online_shopping,0
txn_000912,38.67,6,25.6,1,0,1,0,grocery,0
txn_000913,40.96,16,3.5,4,0,0,1,restaurant,0
