order_id,customer_id,restaurant_id,order_value,distance_km,estimated_delivery_min,hour_of_day,day_of_week,is_weekend,rain,surge_pricing_multiplier,promo_applied,prep_delay_min,was_cancelled
ord_000295,cust_01465,rest_0265,307,6.78,45,18,Monday,0,0,1.0,0,0,0
ord_000296,cust_01894,rest_0365,566,11.7,63,11,Sunday,1,0,1.0,1,0,0
ord_000297,cust_04586,rest_0706,285,7.18,30,15,Friday,0,1,1.0,0,0,0
ord_000298,cust_00130,rest_0791,173,4.4,39,14,Sunday,1,0,1.0,0,11,0
ord_000299,cust_00405,rest_0064,115,2.67,27,16,Friday,0,0,1.2,1,0,0
ord_000300,cust_03756,rest_1230,288,4.95,39,21,Friday,0,0,1.2,0,0,0
ord_000301,cust_02731,rest_0521,198,1.4,21,16,Friday,0,1,1.0,0,0,0
ord_000302,cust_02834,rest_0714,556,4.12,25,19,Saturday,1,0,1.0,1,3,0
ord_000303,cust_03720,rest_1142,157,13.0,54,22,Thursday,0,0,1.8,0,0,0
ord_000304,cust_00476,rest_1040,110,1.28,29,19,Friday,0,0,1.0,0,1,1
ord_000305,cust_00472,rest_0576,98,1.34,20,17,Friday,0,0,1.0,0,1,0
ord_000306,cust_03331,rest_1001,234,1.42,25,12,Sunday,1,0,1.0,1,0,0
ord_000307,cust_04621,rest_0031,106,14.78,70,12,Sunday,1,0,1.5,0,1,0
ord_000308,cust_03522,rest_0725,172,1.29,14,16,Saturday,1,0,1.2,1,0,0
ord_000309,cust_01893,rest_0756,496,9.51,55,11,Tuesday,0,1,1.0,1,2,0
ord_000310,cust_02233,rest_0486,142,10.99,54,15,Monday,0,1,1.0,0,0,0
ord_000311,cust_04682,rest_0599,444,9.83,43,13,Saturday,1,0,1.0,0,1,0
ord_000312,cust_04361,rest_0210,150,5.28,43,16,Tuesday,0,0,1.5,1,1,0
ord_000313,cust_02794,rest_1432,79,7.15,46,14,Tuesday,0,0,1.0,0,10,0
ord_000314,cust_02341,rest_1451,123,5.38,36,17,Tuesday,0,0,1.0,1,1,0
ord_000315,cust_01307,rest_0142,210,1.16,16,23,Friday,0,1,1.2,0,3,1
ord_000316,cust_03954,rest_0207,395,1.73,17,23,Saturday,1,1,1.0,0,0,0
ord_000317,cust_03860,rest_0544,113,2.92,28,22,Monday,0,1,1.0,1,0,0
ord_000318,cust_00775,rest_0935,353,12.62,43,10,Saturday,1,0,1.0,0,0,0
ord_000319,cust_03938,rest_0341,164,9.63,53,20,Saturday,1,0,1.0,0,5,0
ord_000320,cust_03067,rest_0624,451,6.74,41,12,Monday,0,1,1.2,0,0,0
ord_000321,cust_01496,rest_1246,184,11.54,50,13,Tuesday,0,0,1.0,0,2,0
ord_000322,cust_02727,rest_1361,305,8.64,43,20,Saturday,1,0,1.0,0,0,0
ord_000323,cust_04186,rest_0557,468,5.9,34,14,Tuesday,0,0,1.0,1,0,0
ord_000324,cust_04158,rest_1311,111,6.26,40,9,Tuesday,0,0,1.0,0,3,0
ord_000325,cust_03402,rest_0890,676,8.18,56,12,Monday,0,0,1.0,1,2,0
ord_000326,cust_04136,rest_0059,370,13.94,60,20,Friday,0,0,1.0,0,0,0
ord_000327,cust_00349,rest_0907,176,1.24,26,13,Sunday,1,0,1.0,0,1,0
ord_000328,cust_03558,rest_1488,348,13.72,63,8,Tuesday,0,1,1.0,0,3,1
ord_000329,cust_00881,rest_1150,125,10.11,61,14,Friday,0,0,1.0,0,0,0
ord_000330,cust_00207,rest_0162,274,3.04,28,20,Saturday,1,0,1.0,1,0,0
ord_000331,cust_03077,rest_0064,285,9.71,53,22,Tuesday,0,0,1.0,0,0,0
ord_000332,cust_04789,rest_0532,178,3.01,31,17,Tuesday,0,0,1.0,1,0,0
ord_000333,cust_03477,rest_0247,159,0.82,21,19,Thursday,0,0,1.0,0,0,0
ord_000334,cust_04837,rest_1151,572,10.29,46,8,Saturday,1,1,1.0,1,1,0
ord_000335,cust_04047,rest_1317,382,6.37,30,12,Thursday,0,0,1.0,1,0,1
ord_000336,cust_00866,rest_0807,132,9.85,50,20,Sunday,1,0,1.2,0,0,0
ord_000337,cust_02677,rest_0369,107,14.41,63,15,Tuesday,0,1,1.0,0,0,1
ord_000338,cust_01428,rest_1171,230,13.53,55,16,Saturday,1,0,1.0,0,1,0
ord_000339,cust_03677,rest_1050,344,3.1,35,11,Tuesday,0,0,1.0,0,6,0
ord_000340,cust_04118,rest_0265,228,9.01,41,20,Saturday,1,1,1.0,1,0,0
ord_000341,cust_04950,rest_0127,402,2.19,27,19,Saturday,1,0,1.0,0,4,0
ord_000342,cust_02667,rest_0884,417,2.3,25,16,Saturday,1,0,1.0,1,6,0
ord_000343,cust_00272,rest_0957,86,13.09,61,18,Friday,0,0,1.0,0,9,0
ord_000344,cust_01673,rest_0432,702,9.37,55,13,Saturday,1,0,1.0,0,0,0
ord_000345,cust_02927,rest_1486,299,7.09,41,21,Friday,0,0,1.0,0,0,1
ord_000346,cust_01432,rest_0530,364,1.79,31,22,Friday,0,1,1.0,0,2,1
ord_000347,cust_01671,rest_0374,163,7.37,39,22,Wednesday,0,0,1.0,0,1,0
ord_000348,cust_00954,rest_0879,397,13.73,65,22,Wednesday,0,1,1.0,1,11,0
ord_000349,cust_03028,rest_0703,232,4.39,31,19,Thursday,0,0,1.0,1,0,0
ord_000350,cust_04000,rest_0411,286,13.29,63,14,Friday,0,0,1.0,0,0,0
ord_000351,cust_00048,rest_1011,102,6.66,40,9,Thursday,0,0,1.0,1,0,1
ord_000352,cust_00613,rest_0756,281,1.61,30,12,Monday,0,0,1.0,0,1,0
ord_000353,cust_03332,rest_0575,577,4.5,25,9,Wednesday,0,0,1.0,0,2,0
ord_000354,cust_02797,rest_1373,216,12.95,50,22,Sunday,1,1,1.0,0,0,0
ord_000355,cust_00699,rest_0450,211,10.44,52,19,Thursday,0,0,1.0,0,0,0
ord_000356,cust_03513,rest_0430,233,13.12,67,18,Thursday,0,1,1.0,1,4,1
ord_000357,cust_03501,rest_0091,172,7.23,33,6,Sunday,1,0,1.0,0,0,0
ord_000358,cust_03048,rest_1173,360,8.54,38,13,Monday,0,0,1.0,0,6,0
ord_000359,cust_02391,rest_0578,136,14.21,77,8,Tuesday,0,0,1.5,0,2,0
ord_000360,cust_03381,rest_1197,379,14.68,65,17,Monday,0,0,1.0,1,4,0
ord_000361,cust_02692,rest_1175,879,4.97,39,12,Wednesday,0,0,1.0,0,1,0
ord_000362,cust_01981,rest_1211,211,9.4,42,13,Thursday,0,0,1.0,1,0,0
ord_000363,cust_01580,rest_1361,170,8.6,49,13,Sunday,1,0,1.8,0,4,1
ord_000364,cust_02463,rest_0749,167,8.65,49,20,Wednesday,0,0,1.0,0,0,0
ord_000365,cust_03107,rest_0185,136,4.05,34,14,Thursday,0,0,1.8,1,0,0
ord_000366,cust_01931,rest_0728,168,12.77,67,12,Saturday,1,0,1.0,0,0,0
ord_000367,cust_01267,rest_0161,139,1.49,21,8,Wednesday,0,0,1.8,0,0,0
ord_000368,cust_00297,rest_1488,211,0.93,24,14,Monday,0,0,1.0,0,0,0
ord_000369,cust_03016,rest_1066,252,10.91,40,19,Sunday,1,0,1.2,1,0,0
ord_000370,cust_03755,rest_1472,99,2.63,20,20,Thursday,0,0,1.0,0,3,0
ord_000371,cust_04585,rest_0598,173,7.16,42,16,Sunday,1,0,1.5,1,0,0
ord_000372,cust_03231,rest_0505,148,2.31,22,13,Sunday,1,0,1.0,0,0,0
ord_000373,cust_03228,rest_1109,246,11.36,55,18,Saturday,1,0,1.0,0,2,0
ord_000374,cust_02193,rest_0399,201,8.93,52,20,Thursday,0,0,1.8,0,1,1
ord_000375,cust_04766,rest_0968,266,7.4,43,8,Saturday,1,0,1.0,0,2,0
ord_000376,cust_04091,rest_0099,224,6.16,41,16,Sunday,1,1,1.0,1,3,0
ord_000377,cust_02631,rest_0950,234,7.48,36,12,Sunday,1,0,1.0,0,0,0
ord_000378,cust_00035,rest_0064,140,7.96,37,8,Saturday,1,0,1.0,1,0,0
ord_000379,cust_02138,rest_1258,144,8.17,32,12,Tuesday,0,0,1.2,1,0,0
ord_000380,cust_01570,rest_0183,146,6.27,35,9,Wednesday,0,0,1.0,1,0,0
ord_000381,cust_02118,rest_1312,92,11.15,53,13,Sunday,1,0,1.0,0,0,0
ord_000382,cust_03731,rest_0868,391,10.42,57,12,Thursday,0,0,1.0,1,9,0
ord_000383,cust_04332,rest_0830,279,3.48,21,7,Tuesday,0,0,1.8,1,0,0
ord_000384,cust_04438,rest_0919,228,13.03,62,11,Thursday,0,0,1.2,0,0,0
ord_000385,cust_00722,rest_0469,111,12.11,60,7,Wednesday,0,0,1.0,1,1,1
ord_000386,cust_02508,rest_1165,453,7.83,41,11,Friday,0,1,1.0,1,0,0
ord_000387,cust_02872,rest_0456,592,9.75,51,12,Monday,0,0,1.2,1,3,0
ord_000388,cust_04290,rest_0587,375,7.67,43,17,Sunday,1,0,1.0,0,8,0
ord_000389,cust_02004,rest_0815,257,1.09,16,17,Saturday,1,0,1.5,0,0,0
ord_000390,cust_01613,rest_0434,201,10.12,48,5,Sunday,1,1,1.0,0,0,0
ord_000391,cust_03088,rest_1362,107,7.15,41,21,Wednesday,0,0,1.5,1,5,0
ord_000392,cust_02852,rest_1491,249,9.23,61,13,Monday,0,1,1.0,0,0,0
ord_000393,cust_03738,rest_0819,117,5.29,32,11,Sunday,1,0,1.0,0,0,0
ord_000394,cust_02085,rest_1455,380,14.73,62,13,Wednesday,0,0,1.8,1,3,1
ord_000395,cust_00376,rest_1500,174,8.06,52,20,Friday,0,1,1.0,0,0,1
ord_000396,cust_01284,rest_1099,342,8.41,40,22,Tuesday,0,0,1.0,0,4,0
ord_000397,cust_00431,rest_0777,271,6.38,35,12,Sunday,1,1,1.0,0,0,0
ord_000398,cust_04080,rest_1157,321,4.63,34,13,Saturday,1,0,1.0,0,0,0
ord_000399,cust_05000,rest_1076,188,11.53,51,20,Monday,0,0,1.0,0,6,0
ord_000400,cust_03974,rest_0101,168,10.04,54,11,Thursday,0,0,1.0,0,0,0
ord_000401,cust_04830,rest_0908,424,11.21,51,14,Saturday,1,1,1.0,1,3,0
ord_000402,cust_04195,rest_0506,229,11.07,55,11,Friday,0,0,1.0,0,0,0
ord_000403,cust_01976,rest_1454,144,14.5,53,8,Wednesday,0,0,1.2,1,0,0
ord_000404,cust_01418,rest_0805,110,5.36,34,8,Wednesday,0,0,1.0,0,0,1
ord_000405,cust_01927,rest_0732,541,14.68,65,13,Wednesday,0,0,1.0,0,0,1
ord_000406,cust_03577,rest_1344,157,7.33,35,17,Friday,0,0,1.5,0,0,0
ord_000407,cust_00495,rest_0444,189,12.34,60,17,Saturday,1,0,1.0,1,9,1
ord_000408,cust_01207,rest_1065,334,3.63,24,13,Friday,0,0,1.0,0,0,0
ord_000409,cust_02870,rest_0872,111,2.86,24,15,Saturday,1,0,1.0,0,0,0
ord_000410,cust_00652,rest_0449,244,8.05,43,12,Thursday,0,1,1.0,0,1,0
ord_000411,cust_04724,rest_1112,434,12.74,64,16,Monday,0,0,1.0,0,4,0
ord_000412,cust_01866,rest_1001,99,13.82,58,13,Tuesday,0,0,1.2,0,0,0
ord_000413,cust_01254,rest_1489,315,2.77,24,10,Saturday,1,0,1.2,0,0,0
ord_000414,cust_00491,rest_1338,354,2.49,26,19,Tuesday,0,0,1.0,1,3,0
ord_000415,cust_02260,rest_0774,294,1.04,16,7,Friday,0,1,1.0,0,0,0
ord_000416,cust_04604,rest_1228,388,7.67,38,11,Wednesday,0,0,1.5,1,1,0
ord_000417,cust_04221,rest_0043,261,6.88,43,12,Wednesday,0,1,1.0,1,0,0
ord_000418,cust_04283,rest_0820,156,9.5,42,10,Saturday,1,0,1.0,1,0,0
ord_000419,cust_04528,rest_0392,148,14.57,62,19,Monday,0,0,1.0,0,6,0
ord_000420,cust_02576,rest_1026,328,3.31,30,19,Sunday,1,1,1.5,0,0,1
ord_000421,cust_02877,rest_0213,402,14.51,56,12,Tuesday,0,1,1.0,0,0,1
ord_000422,cust_03530,rest_1023,181,4.37,34,19,Wednesday,0,1,1.0,0,6,0
ord_000423,cust_02183,rest_0141,267,13.11,61,17,Friday,0,0,1.0,0,0,0
ord_000424,cust_00310,rest_0150,390,13.7,58,13,Tuesday,0,1,1.0,0,5,0
ord_000425,cust_00629,rest_0763,170,9.42,46,23,Wednesday,0,1,1.0,0,0,0
ord_000426,cust_04648,rest_0812,238,1.14,26,12,Saturday,1,0,1.8,1,0,0
ord_000427,cust_04216,rest_1179,193,2.25,23,15,Monday,0,0,1.0,0,0,0
ord_000428,cust_03055,rest_0920,175,13.92,54,12,Saturday,1,0,1.8,0,0,0
ord_000429,cust_04585,rest_0054,398,11.13,49,9,Friday,0,0,1.0,0,0,1
ord_000430,cust_00780,rest_0314,353,9.01,38,21,Sunday,1,0,1.2,0,3,0
ord_000431,cust_01119,rest_1060,112,7.42,52,11,Monday,0,0,1.0,0,0,1
ord_000432,cust_00060,rest_0382,696,8.82,50,19,Monday,0,0,1.0,1,3,0
ord_000433,cust_04646,rest_0439,265,1.33,16,7,Saturday,1,0,1.0,0,1,0
ord_000434,cust_00216,rest_1228,192,3.14,37,19,Sunday,1,0,1.0,0,0,0
ord_000435,cust_01040,rest_0436,270,8.47,46,12,Saturday,1,0,1.0,1,4,1
ord_000436,cust_01366,rest_0496,254,14.98,80,16,Thursday,0,0,1.0,0,5,0
ord_000437,cust_00049,rest_0262,409,13.51,69,16,Sunday,1,0,1.0,0,1,0
ord_000438,cust_00182,rest_0241,366,14.38,68,9,Thursday,0,1,1.5,0,1,0
ord_000439,cust_01348,rest_0187,269,4.36,26,19,Saturday,1,0,1.0,1,1,0
ord_000440,cust_00407,rest_0076,177,10.99,54,12,Tuesday,0,0,1.0,0,0,0
ord_000441,cust_03728,rest_0048,281,7.98,43,18,Thursday,0,0,1.0,0,0,0
ord_000442,cust_01559,rest_0734,122,11.95,48,11,Friday,0,0,1.0,1,3,1
ord_000443,cust_02556,rest_0219,216,9.8,50,13,Sunday,1,0,1.0,0,4,0
ord_000444,cust_02692,rest_0755,163,3.52,25,20,Wednesday,0,0,1.0,0,0,0
ord_000445,cust_02846,rest_1029,143,1.0,24,13,Saturday,1,0,1.0,0,0,0
ord_000446,cust_03405,rest_0204,407,12.41,45,20,Tuesday,0,1,1.0,0,4,0
ord_000447,cust_03470,rest_0400,458,11.47,48,11,Sunday,1,1,1.0,1,0,1
ord_000448,cust_02920,rest_1273,414,12.64,52,20,Wednesday,0,0,1.0,0,0,0
ord_000449,cust_02620,rest_1279,266,10.98,59,12,Tuesday,0,0,1.0,0,0,1
ord_000450,cust_04889,rest_0190,303,0.72,26,19,Friday,0,0,1.0,1,0,0
ord_000451,cust_01083,rest_0186,244,1.95,21,8,Saturday,1,0,1.2,0,0,0
ord_000452,cust_00014,rest_0608,284,3.71,37,18,Saturday,1,1,1.0,0,1,0
ord_000453,cust_04672,rest_1030,310,11.68,46,9,Saturday,1,0,1.2,1,0,0
ord_000454,cust_00090,rest_0375,612,4.14,33,0,Friday,0,0,1.0,0,0,0
ord_000455,cust_02864,rest_0612,341,2.59,20,0,Tuesday,0,0,1.0,0,7,0
ord_000456,cust_02419,rest_1075,377,2.52,19,12,Monday,0,0,1.8,1,0,0
ord_000457,cust_00310,rest_0013,265,4.71,31,11,Sunday,1,0,1.0,0,0,0
ord_000458,cust_03767,rest_0136,241,10.74,39,19,Saturday,1,0,1.0,1,1,0
ord_000459,cust_02239,rest_0312,249,0.87,26,21,Sunday,1,1,1.2,0,4,0
ord_000460,cust_02927,rest_0729,212,6.22,35,11,Sunday,1,0,1.0,0,2,0
ord_000461,cust_03712,rest_0527,491,8.82,41,12,Wednesday,0,0,1.2,0,2,0
ord_000462,cust_02729,rest_1082,444,8.05,39,8,Sunday,1,0,1.0,0,0,0
ord_000463,cust_00174,rest_1056,429,8.64,49,15,Saturday,1,0,1.0,0,0,1
ord_000464,cust_04493,rest_0570,786,1.47,27,18,Wednesday,0,0,1.2,1,4,0
ord_000465,cust_03074,rest_0525,140,3.26,36,21,Sunday,1,1,1.0,1,0,1
ord_000466,cust_01144,rest_0921,265,12.13,60,21,Wednesday,0,0,1.0,1,0,0
ord_000467,cust_03456,rest_1333,99,10.95,54,14,Saturday,1,0,1.0,0,11,0
ord_000468,cust_00457,rest_0942,148,0.58,18,12,Tuesday,0,0,1.0,0,0,0
ord_000469,cust_04198,rest_0921,273,4.15,28,15,Friday,0,0,1.8,0,2,0
ord_000470,cust_04417,rest_0384,488,2.05,23,19,Monday,0,0,1.5,0,2,0
ord_000471,cust_01358,rest_1378,371,5.52,25,13,Thursday,0,0,1.5,0,0,0
ord_000472,cust_04106,rest_0602,149,6.57,41,13,Wednesday,0,1,1.0,0,10,1
ord_000473,cust_02809,rest_0563,188,13.35,69,19,Monday,0,0,1.0,1,2,1
ord_000474,cust_01855,rest_0468,252,4.41,27,21,Monday,0,0,1.0,1,0,0
ord_000475,cust_00704,rest_0810,370,13.23,54,20,Tuesday,0,0,1.0,0,0,0
ord_000476,cust_02848,rest_1393,142,14.98,59,12,Sunday,1,1,1.0,0,0,0
ord_000477,cust_02665,rest_0765,325,1.88,14,8,Wednesday,0,0,1.2,0,0,0
ord_000478,cust_01049,rest_0319,176,2.91,28,11,Friday,0,0,1.0,1,1,0
ord_000479,cust_01077,rest_0234,250,7.55,34,15,Sunday,1,0,1.0,1,6,0
ord_000480,cust_01427,rest_0986,163,14.84,68,9,Saturday,1,0,1.5,1,0,0
ord_000481,cust_04341,rest_1240,119,2.52,24,14,Tuesday,0,0,1.2,0,7,0
ord_000482,cust_01000,rest_0157,288,11.45,51,22,Monday,0,0,1.5,0,0,0
ord_000483,cust_02284,rest_0692,374,11.06,48,19,Saturday,1,1,1.0,0,0,0
ord_000484,cust_01117,rest_0076,242,7.42,34,21,Wednesday,0,0,1.2,0,0,0
ord_000485,cust_01478,rest_1215,251,5.22,27,16,Tuesday,0,0,1.0,0,8,0
ord_000486,cust_02095,rest_1025,99,6.06,42,12,Saturday,1,0,1.0,0,0,0
ord_000487,cust_02028,rest_0771,169,11.72,53,19,Sunday,1,0,1.0,0,0,0
ord_000488,cust_01931,rest_0192,197,12.21,48,19,Wednesday,0,0,1.0,0,0,1
ord_000489,cust_00165,rest_0326,427,2.25,32,15,Tuesday,0,0,1.0,0,3,1
ord_000490,cust_04843,rest_1462,285,3.04,24,12,Sunday,1,1,1.0,0,7,0
ord_000491,cust_03434,rest_0165,322,12.24,60,8,Wednesday,0,0,1.0,0,0,0
ord_000492,cust_04846,rest_0267,128,13.5,53,11,Saturday,1,0,1.0,0,0,1
ord_000493,cust_04954,rest_0255,390,5.41,32,21,Tuesday,0,0,1.0,1,0,0
ord_000494,cust_02266,rest_0988,121,3.69,31,17,Saturday,1,0,1.0,1,0,0
ord_000495,cust_04465,rest_0441,309,6.94,35,15,Thursday,0,0,1.0,0,3,0
ord_000496,cust_04772,rest_0297,205,10.39,49,15,Friday,0,0,1.0,0,0,0
ord_000497,cust_04012,rest_0114,468,0.53,16,18,Monday,0,1,1.0,0,0,0
ord_000498,cust_03884,rest_1123,198,6.3,28,21,Sunday,1,0,1.8,0,1,0
ord_000499,cust_03208,rest_0335,225,2.15,30,12,Saturday,1,0,1.0,1,0,0
ord_000500,cust_00517,rest_0421,302,3.62,30,21,Monday,0,0,1.0,0,0,0
ord_000501,cust_01678,rest_0648,356,8.36,43,21,Friday,0,1,1.0,0,0,0
ord_000502,cust_03889,rest_0086,341,4.53,39,19,Sunday,1,0,1.5,0,1,0
ord_000503,cust_03675,rest_0752,172,3.7,21,13,Monday,0,0,1.0,0,10,0
ord_000504,cust_00125,rest_0145,198,10.03,57,23,Monday,0,0,1.0,0,0,1
ord_000505,cust_01496,rest_1284,177,5.02,36,13,Tuesday,0,1,1.0,0,0,0
ord_000506,cust_03041,rest_1311,152,10.06,45,8,Thursday,0,0,1.0,0,0,0
ord_000507,cust_02038,rest_0160,344,2.54,18,13,Sunday,1,0,1.5,0,0,0
ord_000508,cust_03824,rest_0866,391,3.79,27,19,Tuesday,0,0,1.0,1,0,0
ord_000509,cust_02346,rest_1286,559,11.33,57,11,Tuesday,0,0,1.0,0,0,0
ord_000510,cust_03895,rest_0839,84,4.55,38,10,Sunday,1,0,2.0,0,0,0
ord_000511,cust_02543,rest_1242,265,1.98,19,16,Thursday,0,0,1.0,0,8,0
ord_000512,cust_00799,rest_1085,329,5.49,37,17,Wednesday,0,0,1.0,0,0,0
ord_000513,cust_00303,rest_1245,280,12.61,71,17,Monday,0,0,1.0,1,0,0
ord_000514,cust_00697,rest_1190,443,4.3,23,19,Saturday,1,0,1.5,0,9,0
ord_000515,cust_03588,rest_0607,217,12.35,67,14,Friday,0,0,1.0,0,0,0
ord_000516,cust_03529,rest_1489,259,6.41,33,8,Friday,0,0,1.0,0,2,0
ord_000517,cust_02716,rest_0181,202,9.9,44,23,Thursday,0,1,1.0,1,4,0
ord_000518,cust_02264,rest_0617,172,11.54,42,8,Friday,0,0,1.2,0,8,0
ord_000519,cust_02232,rest_1393,546,2.47,20,20,Monday,0,0,1.0,1,0,0
ord_000520,cust_02176,rest_1231,364,14.86,69,13,Saturday,1,0,1.0,1,0,0
ord_000521,cust_03118,rest_1346,381,0.92,15,13,Tuesday,0,0,1.2,1,3,0
ord_000522,cust_01869,rest_0194,273,8.4,45,9,Friday,0,0,1.0,0,0,0
ord_000523,cust_01034,rest_0710,312,8.68,42,12,Sunday,1,0,1.0,0,0,0
ord_000524,cust_00521,rest_0554,208,6.41,45,18,Monday,0,0,1.0,1,0,0
ord_000525,cust_00008,rest_1177,92,1.92,17,21,Thursday,0,1,1.8,1,3,0
ord_000526,cust_02650,rest_1390,478,12.51,48,10,Monday,0,0,1.2,0,1,0
ord_000527,cust_00187,rest_0963,275,3.23,25,15,Friday,0,0,1.5,1,0,0
ord_000528,cust_01504,rest_1109,207,2.13,25,19,Sunday,1,0,1.0,1,0,0
ord_000529,cust_01511,rest_0349,256,9.98,53,13,Friday,0,0,1.0,1,0,0
ord_000530,cust_01231,rest_0540,180,6.48,36,12,Wednesday,0,0,1.0,1,0,0
ord_000531,cust_03590,rest_0592,484,11.45,52,12,Friday,0,0,1.5,0,0,0
ord_000532,cust_02375,rest_0937,292,13.65,73,12,Thursday,0,0,1.5,1,0,0
ord_000533,cust_00982,rest_1047,313,14.04,75,14,Friday,0,0,1.0,0,2,0
ord_000534,cust_03555,rest_0674,151,10.18,46,13,Thursday,0,1,1.0,1,5,0
ord_000535,cust_04949,rest_0096,339,10.51,59,13,Sunday,1,0,1.0,0,0,0
ord_000536,cust_01363,rest_1463,167,8.23,47,8,Monday,0,1,1.0,0,5,0
ord_000537,cust_01617,rest_0770,197,2.3,31,21,Friday,0,0,1.0,0,3,0
ord_000538,cust_00547,rest_0553,392,13.63,51,18,Saturday,1,0,1.0,0,0,1
ord_000539,cust_00250,rest_0764,304,12.94,59,11,Wednesday,0,0,2.0,0,6,1
ord_000540,cust_01941,rest_1366,475,5.81,38,21,Saturday,1,1,1.0,1,0,0
ord_000541,cust_04744,rest_1253,714,5.91,34,21,Saturday,1,0,1.0,1,0,0
ord_000542,cust_01460,rest_0431,187,7.66,36,17,Wednesday,0,0,1.2,0,0,0
ord_000543,cust_03970,rest_1382,239,9.83,49,19,Friday,0,0,1.0,0,0,0
ord_000544,cust_02576,rest_0849,331,14.41,81,19,Saturday,1,1,1.0,0,0,0
ord_000545,cust_03327,rest_1126,602,11.0,57,9,Sunday,1,1,1.0,1,6,0
ord_000546,cust_04139,rest_0274,372,4.25,35,14,Friday,0,0,1.5,1,0,0
ord_000547,cust_03307,rest_1049,537,3.71,29,6,Saturday,1,0,1.0,1,0,0
ord_000548,cust_01864,rest_0205,322,8.16,46,8,Sunday,1,0,1.0,1,6,1
ord_000549,cust_02370,rest_0553,174,10.34,51,20,Sunday,1,0,1.8,1,7,1
ord_000550,cust_00767,rest_1496,376,1.71,29,9,Wednesday,0,0,1.0,0,5,0
ord_000551,cust_01350,rest_0245,531,6.45,38,21,Friday,0,0,1.0,1,0,0
ord_000552,cust_00331,rest_0272,221,4.14,25,18,Sunday,1,0,1.0,0,0,0
ord_000553,cust_04019,rest_1461,157,10.88,61,7,Wednesday,0,0,1.0,0,2,1
ord_000554,cust_03210,rest_1004,115,0.51,22,22,Saturday,1,0,1.0,0,0,1
ord_000555,cust_01836,rest_0773,754,3.46,24,12,Wednesday,0,0,1.2,1,0,0
ord_000556,cust_02225,rest_1389,231,13.71,58,18,Tuesday,0,0,1.0,0,0,0
ord_000557,cust_00470,rest_0781,379,10.85,43,19,Saturday,1,0,1.5,0,3,0
ord_000558,cust_03012,rest_0298,493,11.98,58,19,Tuesday,0,0,1.2,0,0,0
ord_000559,cust_02622,rest_0480,253,3.88,32,21,Friday,0,0,1.0,0,0,0
ord_000560,cust_03977,rest_0265,452,14.02,68,19,Thursday,0,0,1.5,0,0,0
ord_000561,cust_00769,rest_0415,168,7.91,38,11,Saturday,1,0,1.0,0,1,0
ord_000562,cust_03426,rest_1338,185,1.84,20,17,Sunday,1,0,1.0,1,8,0
ord_000563,cust_01736,rest_1428,304,9.13,44,11,Sunday,1,0,1.2,0,0,0
ord_000564,cust_01310,rest_0543,348,7.22,35,20,Sunday,1,0,1.0,0,0,1
ord_000565,cust_04802,rest_1272,332,2.22,30,10,Thursday,0,0,1.2,0,0,0
ord_000566,cust_04937,rest_0309,289,12.88,71,19,Saturday,1,1,1.5,0,3,0
ord_000567,cust_04869,rest_0695,231,8.95,34,16,Saturday,1,0,1.8,0,0,0
ord_000568,cust_03271,rest_0259,531,14.67,72,20,Wednesday,0,0,1.0,0,4,0
ord_000569,cust_02196,rest_0335,80,2.59,23,20,Tuesday,0,0,1.0,1,0,1
ord_000570,cust_00680,rest_0716,535,3.89,33,12,Friday,0,0,1.0,1,0,0
ord_000571,cust_00568,rest_1365,252,11.82,61,17,Wednesday,0,0,1.8,1,0,0
ord_000572,cust_02870,rest_0596,246,14.18,66,12,Saturday,1,0,1.0,0,0,0
ord_000573,cust_03455,rest_0049,271,12.14,57,13,Thursday,0,0,1.8,1,0,0
ord_000574,cust_01327,rest_0080,137,1.81,24,12,Thursday,0,0,1.2,0,6,0
ord_000575,cust_02407,rest_0338,148,4.67,39,21,Wednesday,0,0,1.0,1,5,0
ord_000576,cust_03473,rest_0032,449,2.78,22,8,Tuesday,0,0,1.0,0,0,0
ord_000577,cust_04074,rest_1290,224,11.33,56,13,Monday,0,0,1.0,0,0,0
ord_000578,cust_02933,rest_0110,404,11.53,69,9,Sunday,1,1,1.0,0,2,0
ord_000579,cust_03941,rest_1413,386,14.7,64,14,Saturday,1,0,1.0,0,0,0
ord_000580,cust_01162,rest_1009,267,14.09,63,19,Friday,0,1,1.0,0,0,0
ord_000581,cust_02211,rest_0744,178,3.99,37,23,Monday,0,0,1.0,1,0,1
ord_000582,cust_00934,rest_0280,110,1.19,17,13,Monday,0,0,1.0,0,0,0
ord_000583,cust_04033,rest_0783,423,8.81,46,21,Thursday,0,0,1.0,0,9,0
ord_000584,cust_01233,rest_0579,253,2.57,25,9,Sunday,1,0,1.0,1,0,1
ord_000585,cust_04127,rest_0581,163,3.89,30,8,Thursday,0,1,1.0,0,2,0
ord_000586,cust_04316,rest_0443,101,4.03,39,22,Saturday,1,0,1.0,0,2,0
ord_000587,cust_01362,rest_0688,324,8.33,54,19,Sunday,1,0,1.0,1,0,0
ord_000588,cust_03624,rest_0635,317,10.21,59,12,Saturday,1,0,1.0,1,3,0
ord_000589,cust_02499,rest_0025,125,9.28,40,11,Saturday,1,0,1.0,0,4,0
