restaurant_id,name,cuisine,zone,avg_rating,num_reviews,avg_order_value,avg_delivery_time_min,prep_time_min,distance_km,is_promoted,monthly_orders,active_hours
rest_1104,Flame Junction 1103,Street_Food,Banashankari,3.32,1490,450,22,15,10.18,0,4457,8
rest_1105,Tandoor Delight 1104,Continental,MG_Road,4.06,788,497,28,16,3.44,0,2734,9
rest_1106,Golden Dhaba 1105,Fast_Food,Banashankari,4.61,3624,515,31,17,11.93,0,8817,8
rest_1107,Biryani Bowl 1106,Chinese,Rajajinagar,4.11,266,500,27,23,7.79,0,638,17
rest_1108,Veena Bites 1107,Pizza,Koramangala,3.37,485,243,22,25,5.65,0,1638,12
rest_1109,Bombay Republic 1108,Italian,Indiranagar,3.04,48,258,25,9,8.06,0,75,14
rest_1110,Brahmin Republic 1109,Japanese,Malleshwaram,2.92,58,275,35,10,8.25,0,218,18
rest_1111,Pasta Stop 1110,Japanese,HSR_Layout,4.17,971,369,25,10,4.48,0,3704,15
rest_1112,Rameshwaram Republic 1111,Italian,Koramangala,3.31,425,92,32,16,1.7,0,1095,15
rest_1113,Royal Hub 1112,Japanese,Marathahalli,3.51,542,377,43,16,6.64,0,904,9
rest_1114,Rameshwaram Palace 1113,South_Indian,Marathahalli,4.1,1107,234,34,14,7.28,0,2217,19
rest_1115,Delhi Hub 1114,Desserts,Bellandur,3.87,610,370,31,17,3.32,0,2095,17
rest_1116,Paradise Studio 1115,Fast_Food,KR_Puram,4.55,2978,804,38,17,8.33,0,10457,19
rest_1117,Royal Cafe 1116,Pizza,Indiranagar,3.01,171,185,31,19,11.5,0,377,8
rest_1118,Tandoor House 1117,Desserts,Jayanagar,4.3,712,332,34,10,5.97,0,1677,14
rest_1119,Momo Bites 1118,Biryani,Bellandur,3.8,977,255,29,18,2.23,0,2835,9
rest_1120,Spice Cafe 1119,Italian,BTM_Layout,4.45,558,527,38,20,2.02,0,1747,14
rest_1121,Truffles Bites 1120,Pizza,Silk_Board,4.74,704,576,49,32,11.76,0,1856,10
rest_1122,Bowl Point 1121,Thai,Malleshwaram,2.57,251,203,22,8,4.44,0,495,8
rest_1123,Golden Factory 1122,Biryani,Jayanagar,4.02,581,568,28,25,2.69,0,1115,10
rest_1124,Oven Republic 1123,Cafe,Bellandur,4.35,386,229,23,13,5.78,1,1357,8
rest_1125,Golden Plate 1124,Cafe,Marathahalli,4.47,1355,596,20,23,1.41,0,2595,13
rest_1126,Desi Eatery 1125,Thai,BTM_Layout,3.45,123,111,16,18,10.98,0,230,19
rest_1127,Delhi Hut 1126,Chinese,Bellandur,3.47,259,545,25,20,2.0,0,886,16
rest_1128,Vidyarthi Point 1127,Desserts,Marathahalli,4.58,4940,925,26,35,8.25,1,13121,11
rest_1129,Shivaji Diner 1128,Chinese,Silk_Board,3.44,36,280,21,8,1.21,0,131,9
rest_1130,Third_Wave Eatery 1129,Japanese,Silk_Board,2.91,445,138,32,9,6.97,0,1352,9
rest_1131,Bowl Cafe 1130,Street_Food,Electronic_City,3.4,493,216,40,18,8.74,1,1761,11
rest_1132,Bombay Palace 1131,Continental,Yeshwanthpur,4.34,1391,447,30,18,7.11,0,5352,18
rest_1133,Desi Diner 1132,Chinese,Sarjapur,3.5,1065,407,34,16,6.48,1,3434,13
rest_1134,Truffles Hub 1133,Pizza,Indiranagar,4.18,553,334,40,25,2.44,0,878,13
rest_1135,Golden Hut 1134,Italian,Old_Airport_Road,4.09,504,1061,43,30,1.66,0,1824,14
rest_1136,Madras Republic 1135,Italian,Whitefield,3.0,250,265,20,14,9.08,1,946,11
rest_1137,Shivaji Dhaba 1136,Thai,Malleshwaram,4.63,1716,676,40,19,9.02,0,5495,8
rest_1138,Chai Palace 1137,Desserts,Whitefield,4.06,3569,827,45,15,10.77,0,8611,19
rest_1139,Curry Express 1138,Pizza,Sarjapur,4.39,3130,918,33,18,3.12,0,12028,13
rest_1140,Madras Stop 1139,Mexican,Yeshwanthpur,3.88,676,493,30,18,9.71,0,1461,11
rest_1141,Shivaji Hut 1140,Cafe,Rajajinagar,3.74,1132,367,45,16,7.21,0,3532,13
rest_1142,Oven Lab 1141,Pizza,Indiranagar,3.92,40,127,30,12,5.58,0,96,14
rest_1143,Curry Hut 1142,Continental,Basavanagudi,3.85,457,295,33,11,8.19,0,1199,12
rest_1144,Grill Grill 1143,Continental,BTM_Layout,4.35,456,499,32,22,0.76,0,820,12
rest_1145,Shivaji Corner 1144,South_Indian,Malleshwaram,2.64,232,242,19,17,5.28,0,385,12
rest_1146,Oven Eatery 1145,Street_Food,Malleshwaram,3.63,867,463,40,15,1.06,0,2554,15
rest_1147,Bombay Hut 1146,Pizza,Sarjapur,3.58,227,117,38,18,7.6,0,650,19
rest_1148,Urban Express 1147,South_Indian,MG_Road,3.59,876,380,44,12,7.27,0,2639,17
rest_1149,Paradise Delight 1148,South_Indian,Sarjapur,4.18,1336,591,36,11,0.94,0,4433,8
rest_1150,Wok Bites 1149,Japanese,Banashankari,4.32,1374,586,37,10,3.95,0,4108,8
rest_1151,Royal Cafe 1150,North_Indian,Silk_Board,4.09,3364,460,26,15,3.68,1,11940,12
rest_1152,Third_Wave Kitchen 1151,Mexican,Rajajinagar,3.98,164,326,26,10,7.56,0,249,20
rest_1153,Grill Kitchen 1152,North_Indian,Whitefield,4.06,3675,642,34,20,3.36,1,11412,16
rest_1154,Blue_Tokai Bowl 1153,Thai,Hebbal,3.69,70,161,32,15,7.2,0,264,15
rest_1155,Desi Diner 1154,Continental,Basavanagudi,4.37,2879,1084,28,21,3.69,0,9842,18
rest_1156,Tandoor Dhaba 1155,North_Indian,Indiranagar,4.49,290,494,30,22,11.88,0,576,10
rest_1157,Bowl Studio 1156,Desserts,Basavanagudi,4.09,1892,426,36,20,7.18,0,7307,16
rest_1158,Oven Hub 1157,Healthy_Bowls,MG_Road,3.23,46,247,17,15,1.81,0,108,19
rest_1159,Grill Grill 1158,Chinese,Yeshwanthpur,4.37,4323,898,43,25,6.24,0,10986,10
rest_1160,Urban Palace 1159,Cafe,Electronic_City,3.18,108,242,18,17,6.68,0,424,13
rest_1161,Bowl Cafe 1160,Japanese,Sarjapur,3.98,372,145,22,9,11.57,0,1121,18
rest_1162,Blue_Tokai Eatery 1161,Biryani,Koramangala,3.08,404,179,34,14,2.12,0,659,9
rest_1163,Masala Bowl 1162,Japanese,Old_Airport_Road,2.84,364,170,28,14,6.22,0,615,20
rest_1164,Truffles Plate 1163,North_Indian,Marathahalli,4.67,4288,440,29,33,1.11,0,7970,13
rest_1165,Pasta Grill 1164,Chinese,JP_Nagar,4.84,3979,1193,46,31,1.48,1,13982,8
rest_1166,Fresh Kitchen 1165,Japanese,Whitefield,3.55,472,232,40,18,4.07,0,1621,16
rest_1167,Biryani Bites 1166,South_Indian,Yelahanka,4.39,949,371,26,24,10.93,0,3746,10
rest_1168,Shivaji Diner 1167,South_Indian,Hebbal,2.7,315,289,23,13,6.94,0,661,16
rest_1169,Bombay Eatery 1168,North_Indian,KR_Puram,3.68,966,504,20,24,7.16,0,2364,8
rest_1170,Chai Garden 1169,Chinese,Marathahalli,4.81,302,935,49,18,6.29,0,1035,14
rest_1171,Royal Diner 1170,North_Indian,Sarjapur,3.87,266,529,28,10,9.41,0,650,12
rest_1172,Grill Eatery 1171,Italian,Rajajinagar,4.36,321,499,34,13,3.39,0,603,12
rest_1173,Royal Corner 1172,North_Indian,KR_Puram,2.82,159,113,39,11,11.67,0,570,8
rest_1174,Vidyarthi Lab 1173,Fast_Food,Rajajinagar,2.86,408,285,30,18,3.61,0,1425,18
rest_1175,Tandoor Bowl 1174,North_Indian,Malleshwaram,3.75,351,346,39,24,4.82,0,727,9
rest_1176,Flame Dhaba 1175,South_Indian,Whitefield,3.84,472,129,20,20,6.05,0,1469,18
rest_1177,Royal Eatery 1176,Mexican,Bellandur,4.46,1283,696,46,27,10.47,0,3669,14
rest_1178,Brahmin Dhaba 1177,Thai,Hebbal,4.79,2611,513,33,35,5.32,0,5516,13
rest_1179,Brahmin Palace 1178,Chinese,MG_Road,3.65,228,291,23,20,7.76,0,415,12
rest_1180,Truffles House 1179,North_Indian,Yeshwanthpur,3.33,57,94,35,17,3.89,0,87,10
rest_1181,Momo Kitchen 1180,Mexican,Yeshwanthpur,2.73,20,82,24,18,5.09,0,35,15
rest_1182,Rameshwaram Corner 1181,Italian,Domlur,3.78,230,98,19,8,7.59,0,881,14
rest_1183,Momo Cafe 1182,Healthy_Bowls,Domlur,3.95,387,188,24,9,3.88,0,986,19
rest_1184,Shivaji Eatery 1183,Chinese,Whitefield,3.2,1124,582,34,21,9.06,0,1974,8
rest_1185,Momo Delight 1184,Mexican,Hebbal,3.53,341,246,35,16,6.91,0,662,20
rest_1186,Bowl House 1185,Japanese,Koramangala,3.71,942,481,23,18,9.59,0,2586,18
rest_1187,Pasta Cafe 1186,Biryani,Yeshwanthpur,4.18,624,489,23,21,11.25,0,2365,18
rest_1188,Rameshwaram Hub 1187,Healthy_Bowls,Jayanagar,3.68,968,385,41,24,1.26,0,2881,11
rest_1189,Truffles Plate 1188,Desserts,Koramangala,4.29,695,348,43,24,3.79,0,2033,18
rest_1190,Rameshwaram Hub 1189,Continental,HSR_Layout,3.17,235,181,29,20,10.31,0,917,18
rest_1191,Grill Dhaba 1190,Mexican,Bommanahalli,3.56,637,581,30,17,10.17,0,1940,14
rest_1192,Curry Grill 1191,Cafe,Indiranagar,3.65,1400,470,33,21,0.65,0,3609,11
rest_1193,Nandhini Kitchen 1192,Thai,Yeshwanthpur,2.91,210,272,26,8,2.09,0,782,20
rest_1194,Nandhini Lab 1193,Pizza,Sarjapur,2.55,347,291,32,8,8.73,1,1307,17
rest_1195,Truffles Palace 1194,Italian,HSR_Layout,2.62,112,97,21,13,9.88,0,432,8
rest_1196,Biryani Cafe 1195,Italian,JP_Nagar,4.45,417,208,31,22,3.68,0,1606,9
rest_1197,Paradise Diner 1196,Healthy_Bowls,BTM_Layout,4.49,985,273,26,25,5.41,0,3588,8
rest_1198,Wok Eatery 1197,Biryani,Bommanahalli,3.66,800,326,25,20,2.82,0,1576,15
rest_1199,Delhi Lab 1198,Fast_Food,Marathahalli,4.88,1545,727,32,35,9.05,0,5200,9
rest_1200,Wok Garden 1199,Japanese,HSR_Layout,4.06,123,257,22,21,6.19,0,465,16
rest_1201,Desi Bites 1200,North_Indian,Malleshwaram,3.34,17,226,37,11,6.01,0,37,10
rest_1202,Brahmin Hub 1201,Desserts,Malleshwaram,3.31,333,214,23,20,3.11,0,505,10
rest_1203,Delhi Palace 1202,Cafe,Old_Airport_Road,3.61,49,151,16,10,11.77,0,135,8
rest_1204,Third_Wave Hub 1203,Healthy_Bowls,MG_Road,3.19,170,236,17,12,9.16,0,495,14
rest_1205,Nandhini Junction 1204,Healthy_Bowls,Koramangala,3.28,1434,470,37,19,7.57,0,2593,16
rest_1206,Curry Republic 1205,Continental,HSR_Layout,2.68,154,253,23,19,9.96,0,336,15
rest_1207,Biryani Plate 1206,Italian,Koramangala,3.58,831,427,37,19,4.27,0,2103,12
rest_1208,Oven Factory 1207,Chinese,Whitefield,3.69,412,202,21,13,3.38,0,1359,20
rest_1209,Biryani Plate 1208,Cafe,Domlur,4.28,267,557,21,20,8.96,0,499,13
rest_1210,Brahmin Express 1209,Street_Food,Marathahalli,2.62,458,117,18,11,7.67,0,1438,16
rest_1211,Oven Express 1210,Cafe,Malleshwaram,3.84,264,162,19,20,10.51,0,410,9
rest_1212,Oven Corner 1211,Japanese,HSR_Layout,3.93,1029,466,34,19,5.19,0,2049,15
rest_1213,Veena Palace 1212,Cafe,Hebbal,4.49,1343,405,30,20,5.83,0,2431,11
rest_1214,Delhi Plate 1213,Continental,Domlur,3.38,137,432,25,24,3.33,0,399,8
rest_1215,Third_Wave Studio 1214,Thai,Basavanagudi,4.0,1461,282,35,13,1.97,0,5024,13
rest_1216,Nandhini Stop 1215,Japanese,Marathahalli,4.06,540,338,24,16,9.56,0,1042,9
rest_1217,Third_Wave Bites 1216,North_Indian,Koramangala,4.81,310,1070,28,21,11.58,0,668,15
rest_1218,Desi Stop 1217,Italian,Yeshwanthpur,3.52,801,486,41,19,6.82,0,1819,17
rest_1219,Spice Delight 1218,Desserts,KR_Puram,3.36,88,154,25,16,1.13,0,175,13
rest_1220,Veena Bowl 1219,Pizza,Yelahanka,3.3,685,371,38,13,8.42,0,1961,11
rest_1221,Truffles Junction 1220,South_Indian,Bellandur,3.91,79,95,21,8,6.41,0,205,16
rest_1222,Urban Studio 1221,Healthy_Bowls,Bommanahalli,4.07,95,260,22,17,6.89,1,296,8
rest_1223,Fresh Studio 1222,Biryani,Indiranagar,3.07,116,212,34,19,8.92,0,279,20
rest_1224,Brahmin Plate 1223,Chinese,Old_Airport_Road,3.66,1347,209,28,10,1.69,0,4692,18
rest_1225,Veena Republic 1224,Fast_Food,Marathahalli,4.13,297,498,41,24,5.42,1,577,20
rest_1226,Brahmin Republic 1225,Japanese,Indiranagar,4.43,4575,483,28,26,4.87,1,10611,12
rest_1227,Urban Dhaba 1226,Fast_Food,Banashankari,3.9,340,297,28,11,1.77,0,1069,12
rest_1228,Curry Hut 1227,Thai,Banashankari,4.48,1969,551,31,17,7.27,0,6686,14
rest_1229,Truffles Point 1228,Continental,Koramangala,3.85,594,324,28,22,9.51,0,2073,8
rest_1230,Brahmin Diner 1229,Street_Food,MG_Road,3.01,268,95,21,10,5.5,0,529,18
rest_1231,Fresh Grill 1230,Cafe,Yelahanka,4.11,750,452,35,23,11.17,0,2541,14
rest_1232,Shivaji Stop 1231,Japanese,MG_Road,4.7,4536,584,43,20,0.59,0,10665,11
rest_1233,Delhi Cafe 1232,Mexican,KR_Puram,3.75,236,118,15,14,5.58,0,861,11
rest_1234,Blue_Tokai Diner 1233,Continental,Yelahanka,3.47,312,589,31,17,7.1,1,949,11
rest_1235,Curry Kitchen 1234,Chinese,BTM_Layout,3.39,418,161,26,16,8.86,0,683,10
rest_1236,Bombay Diner 1235,Italian,Bellandur,3.96,1337,225,37,19,4.04,0,3602,14
rest_1237,Pasta Studio 1236,North_Indian,MG_Road,2.76,174,257,32,10,9.47,0,587,16
rest_1238,Meghana Garden 1237,Cafe,Rajajinagar,3.42,1356,207,44,23,6.71,1,4744,10
rest_1239,Madras Junction 1238,Street_Food,Koramangala,3.81,274,280,36,18,6.16,0,591,12
rest_1240,Bombay Factory 1239,Fast_Food,Yeshwanthpur,4.1,981,384,29,25,1.79,0,3654,15
rest_1241,Nandhini Republic 1240,North_Indian,Bellandur,4.11,1151,500,28,18,7.25,0,2071,13
rest_1242,Empire Kitchen 1241,Fast_Food,JP_Nagar,3.4,478,282,32,9,0.65,1,755,19
rest_1243,Tandoor Hub 1242,Mexican,Hebbal,3.6,321,124,25,14,11.63,0,888,12
rest_1244,Madras Cafe 1243,Street_Food,Silk_Board,2.98,75,280,25,17,8.76,0,134,10
rest_1245,Green Dhaba 1244,Continental,Marathahalli,3.24,62,464,45,18,8.21,0,109,13
rest_1246,Meghana Hut 1245,Chinese,BTM_Layout,4.18,1206,415,37,11,1.95,0,4785,17
rest_1247,Pasta Dhaba 1246,Italian,Bellandur,3.96,370,590,22,24,9.07,0,1394,14
rest_1248,Chai Grill 1247,Mexican,Rajajinagar,4.71,2575,1177,36,33,3.49,0,4814,9
rest_1249,Royal Stop 1248,Street_Food,BTM_Layout,4.79,1593,690,31,32,10.19,0,3612,16
rest_1250,Vidyarthi Factory 1249,Biryani,Bommanahalli,4.32,404,236,32,11,10.75,0,782,16
rest_1251,Bombay Lab 1250,Continental,BTM_Layout,3.41,205,275,17,13,7.49,0,340,9
rest_1252,Momo Dhaba 1251,Thai,Jayanagar,4.1,979,519,34,29,11.2,1,2888,11
rest_1253,Meghana Corner 1252,Chinese,JP_Nagar,3.51,481,475,38,24,4.08,0,1348,16
rest_1254,Paradise Palace 1253,Street_Food,Hebbal,4.33,369,417,22,22,11.43,1,922,11
rest_1255,Bowl Cafe 1254,Japanese,Yeshwanthpur,3.42,275,286,17,20,8.57,0,885,16
rest_1256,Desi Diner 1255,Fast_Food,Indiranagar,3.21,940,375,21,18,9.4,0,3142,13
rest_1257,Masala Garden 1256,Mexican,Electronic_City,3.79,738,520,39,16,7.88,1,2826,17
rest_1258,Fresh Garden 1257,Italian,Bellandur,4.26,4085,1106,47,15,10.72,0,6631,19
rest_1259,Oven Express 1258,South_Indian,Bommanahalli,2.96,73,81,32,11,11.31,0,155,13
rest_1260,Vidyarthi Lab 1259,Chinese,Hebbal,2.98,87,276,31,16,0.98,1,262,14
rest_1261,Momo Plate 1260,Italian,Jayanagar,2.58,428,84,16,18,11.06,0,1004,20
rest_1262,Grill Diner 1261,Desserts,JP_Nagar,3.68,452,284,21,9,4.26,0,1601,16
rest_1263,Momo Garden 1262,Italian,Domlur,4.44,278,590,40,10,0.74,0,1098,8
rest_1264,Wok Corner 1263,Fast_Food,Banashankari,2.75,379,240,18,8,6.3,0,1182,19
rest_1265,Grill Republic 1264,Healthy_Bowls,Old_Airport_Road,3.12,443,250,26,20,6.2,0,864,12
rest_1266,Biryani Corner 1265,Street_Food,Rajajinagar,2.54,153,155,22,15,4.95,0,529,15
rest_1267,Madras Republic 1266,Italian,BTM_Layout,4.71,3909,689,25,23,6.93,1,6979,11
rest_1268,Curry Junction 1267,Thai,Sarjapur,3.97,564,561,23,12,5.21,0,907,11
rest_1269,Spice Delight 1268,Thai,KR_Puram,3.32,292,205,22,20,1.32,0,626,17
rest_1270,Masala Delight 1269,South_Indian,Bellandur,3.8,100,142,19,9,5.77,0,388,12
rest_1271,Truffles Plate 1270,Pizza,Silk_Board,4.48,653,1194,38,34,4.51,0,1498,20
rest_1272,Pasta Hut 1271,Desserts,Bellandur,3.65,1205,397,24,21,4.04,0,3932,10
rest_1273,Rameshwaram Lab 1272,Healthy_Bowls,Sarjapur,3.77,835,317,39,16,2.87,0,3337,8
rest_1274,Chai Garden 1273,Japanese,Basavanagudi,2.61,401,155,16,10,5.01,0,685,15
rest_1275,Pasta Junction 1274,Fast_Food,Basavanagudi,3.25,146,195,15,14,3.67,0,246,14
rest_1276,Golden Hub 1275,South_Indian,Whitefield,4.17,874,588,21,15,7.51,0,3365,10
rest_1277,Truffles Junction 1276,South_Indian,Rajajinagar,3.68,851,326,38,18,6.86,0,2472,12
rest_1278,Empire Palace 1277,Street_Food,Jayanagar,4.37,4432,539,31,28,11.38,0,15006,8
rest_1279,Rameshwaram Republic 1278,South_Indian,Electronic_City,3.54,1476,337,27,22,7.44,0,4204,19
rest_1280,Spice Corner 1279,Fast_Food,Yeshwanthpur,3.71,1012,535,39,12,3.3,0,2203,20
rest_1281,Grill Studio 1280,Mexican,Yelahanka,3.46,593,262,21,21,9.09,0,1528,17
rest_1282,Spice Plate 1281,Thai,Koramangala,4.84,3959,893,34,20,10.58,0,13234,17
rest_1283,Vidyarthi Lab 1282,Mexican,HSR_Layout,3.81,437,233,36,18,3.81,1,781,17
rest_1284,Bowl Eatery 1283,Healthy_Bowls,MG_Road,3.22,466,578,35,23,5.12,0,1562,19
rest_1285,Urban Republic 1284,Japanese,KR_Puram,4.0,64,106,32,10,7.1,0,135,19
rest_1286,Green Diner 1285,Biryani,Old_Airport_Road,4.06,449,506,34,21,3.21,1,1751,13
rest_1287,Truffles Factory 1286,Street_Food,Silk_Board,3.47,276,468,27,24,0.95,0,898,11
rest_1288,Oven Cafe 1287,North_Indian,Malleshwaram,4.47,2464,646,25,20,4.67,0,7604,18
rest_1289,Curry Express 1288,Thai,Banashankari,4.37,185,466,35,14,7.47,0,298,12
rest_1290,Meghana Hut 1289,Biryani,Electronic_City,3.84,489,236,35,12,9.43,1,1273,13
rest_1291,Truffles Plate 1290,Chinese,Rajajinagar,4.55,2095,622,34,27,9.77,0,4685,12
rest_1292,Blue_Tokai House 1291,Healthy_Bowls,Malleshwaram,2.61,210,285,40,13,8.24,0,363,15
rest_1293,Fresh Cafe 1292,Cafe,Yelahanka,2.63,198,287,27,16,6.91,0,341,16
rest_1294,Veena Junction 1293,Street_Food,Electronic_City,2.56,213,182,23,17,4.68,0,626,11
rest_1295,Chai Palace 1294,North_Indian,Bellandur,4.74,4711,914,26,25,4.03,0,7359,20
rest_1296,Meghana Delight 1295,Healthy_Bowls,Basavanagudi,2.93,496,206,27,19,11.14,0,958,12
rest_1297,Shivaji House 1296,Healthy_Bowls,Basavanagudi,4.08,565,709,32,26,6.18,0,1746,17
rest_1298,Bombay Palace 1297,Cafe,Sarjapur,2.56,381,234,24,10,2.22,0,1350,18
rest_1299,Empire Junction 1298,Healthy_Bowls,Bommanahalli,4.18,3289,1178,27,25,3.67,0,12005,8
rest_1300,Brahmin Cafe 1299,Biryani,Rajajinagar,4.6,1687,467,31,26,9.68,0,3335,17
rest_1301,Brahmin Republic 1300,South_Indian,KR_Puram,3.02,51,289,18,17,3.53,0,182,11
rest_1302,Flame Dhaba 1301,Chinese,Marathahalli,4.33,4839,773,32,26,9.59,0,14133,18
rest_1303,Spice Cafe 1302,Italian,HSR_Layout,3.92,729,418,25,15,7.85,0,1804,9
rest_1304,Golden Cafe 1303,Mexican,Indiranagar,2.93,191,101,32,11,8.9,0,297,19
rest_1305,Empire Cafe 1304,Cafe,Domlur,4.9,1424,845,25,17,6.34,0,3718,17
rest_1306,Veena Garden 1305,South_Indian,Whitefield,4.15,2813,952,31,29,4.16,0,10639,11
rest_1307,Blue_Tokai Grill 1306,Fast_Food,Basavanagudi,3.41,457,133,19,9,8.22,0,1614,11
rest_1308,Blue_Tokai Dhaba 1307,Desserts,Banashankari,3.55,188,485,42,22,5.52,0,515,17
rest_1309,Spice Stop 1308,South_Indian,Banashankari,4.43,3174,1100,32,29,8.7,0,7814,9
rest_1310,Bowl Kitchen 1309,Fast_Food,Sarjapur,4.81,2061,486,28,35,6.17,0,7944,19
rest_1311,Delhi Grill 1310,North_Indian,Rajajinagar,2.88,84,255,19,18,7.2,0,133,12
rest_1312,Nandhini Plate 1311,Desserts,HSR_Layout,3.84,711,376,30,24,11.45,0,1834,11
rest_1313,Biryani Express 1312,South_Indian,Basavanagudi,3.57,947,524,34,18,10.98,1,3365,19
rest_1314,Third_Wave Bites 1313,North_Indian,Koramangala,3.29,57,591,45,25,6.48,0,133,14
rest_1315,Chai Eatery 1314,Chinese,Banashankari,3.59,115,513,45,22,5.32,0,313,16
rest_1316,Tandoor Plate 1315,Desserts,Whitefield,3.95,1446,254,42,20,10.13,0,5400,12
rest_1317,Brahmin Eatery 1316,Mexican,Whitefield,3.14,494,265,19,15,11.46,0,1502,20
rest_1318,Biryani Palace 1317,North_Indian,Bommanahalli,3.74,979,402,40,16,1.08,0,3211,20
rest_1319,Desi Point 1318,Healthy_Bowls,Basavanagudi,4.34,830,264,23,12,10.77,0,2011,13
rest_1320,Veena Diner 1319,Biryani,HSR_Layout,3.48,1482,299,43,11,11.49,1,5738,14
rest_1321,Flame Eatery 1320,South_Indian,Bellandur,3.9,426,369,29,12,7.35,1,1619,18
rest_1322,Bowl Lab 1321,Thai,Bommanahalli,3.19,362,131,36,12,10.03,0,1164,13
rest_1323,Curry Garden 1322,Cafe,Whitefield,2.58,213,221,37,8,0.67,0,830,17
rest_1324,Bowl Express 1323,North_Indian,Silk_Board,3.81,541,560,34,25,5.47,0,2124,11
rest_1325,Tandoor Dhaba 1324,Continental,MG_Road,3.37,156,200,32,15,7.08,0,271,16
rest_1326,Grill Bowl 1325,Thai,Basavanagudi,4.4,2211,522,40,20,2.69,0,8345,15
rest_1327,Pasta Republic 1326,Italian,Jayanagar,3.95,347,147,16,16,7.81,1,789,16
rest_1328,Nandhini Eatery 1327,South_Indian,Old_Airport_Road,4.65,4676,465,42,30,11.03,0,12916,9
rest_1329,Third_Wave Hut 1328,Chinese,Basavanagudi,4.5,1855,496,37,31,2.71,0,5518,11
rest_1330,Nandhini Bowl 1329,Thai,Malleshwaram,3.39,689,310,35,13,2.33,0,2597,13
rest_1331,Veena Dhaba 1330,Japanese,Jayanagar,4.61,1162,690,34,25,9.1,0,2966,11
rest_1332,Wok Dhaba 1331,Street_Food,Basavanagudi,3.5,900,412,24,17,8.44,1,1684,13
rest_1333,Third_Wave Point 1332,Desserts,Rajajinagar,3.73,136,426,37,17,3.9,0,449,13
rest_1334,Flame Corner 1333,Pizza,Silk_Board,3.72,407,366,26,21,11.59,1,1141,19
rest_1335,Veena Junction 1334,Italian,Rajajinagar,3.77,519,213,20,20,9.81,0,1031,8
rest_1336,Masala Factory 1335,South_Indian,Bommanahalli,4.62,3557,740,28,30,4.65,0,14026,9
rest_1337,Desi Garden 1336,South_Indian,Koramangala,3.3,229,109,26,11,1.92,1,523,15
rest_1338,Masala Factory 1337,South_Indian,KR_Puram,3.93,197,140,39,14,5.97,0,783,18
rest_1339,Nandhini Garden 1338,Street_Food,Koramangala,3.16,46,204,16,16,5.02,0,114,12
rest_1340,Empire Express 1339,Desserts,Domlur,2.77,86,225,25,14,7.98,1,327,13
rest_1341,Meghana Factory 1340,North_Indian,Malleshwaram,4.27,1030,237,39,12,3.07,0,2137,11
rest_1342,Biryani Stop 1341,Desserts,Whitefield,3.01,393,165,37,20,3.4,0,995,13
rest_1343,Pasta House 1342,Thai,Silk_Board,3.86,333,141,19,11,9.05,0,697,15
rest_1344,Empire Cafe 1343,Desserts,Bellandur,3.22,877,243,40,14,1.93,0,1881,12
rest_1345,Paradise Diner 1344,North_Indian,Hebbal,3.74,78,163,30,15,2.72,0,125,8
rest_1346,Pasta Cafe 1345,Healthy_Bowls,Yelahanka,3.92,491,224,28,8,2.28,0,990,14
rest_1347,Chai Corner 1346,Healthy_Bowls,Malleshwaram,2.64,164,209,23,14,9.59,0,605,18
rest_1348,Meghana Point 1347,Italian,Sarjapur,2.61,150,278,32,8,3.57,0,366,13
rest_1349,Veena Bites 1348,Thai,HSR_Layout,4.49,973,366,28,15,0.55,0,1474,10
rest_1350,Bombay Lab 1349,Fast_Food,Bellandur,4.04,366,1077,30,16,9.67,0,760,16
rest_1351,Pasta Factory 1350,Desserts,Domlur,3.02,487,246,16,16,1.23,1,1385,19
rest_1352,Madras Stop 1351,Mexican,KR_Puram,4.79,2679,432,39,30,3.49,0,8264,9
rest_1353,Green Bowl 1352,Biryani,Sarjapur,4.47,2599,709,46,29,0.89,0,4764,20
rest_1354,Spice Eatery 1353,Healthy_Bowls,BTM_Layout,3.19,65,255,30,11,11.58,0,198,16
rest_1355,Flame Junction 1354,Healthy_Bowls,Jayanagar,3.38,1432,445,28,17,11.97,0,3786,19
rest_1356,Veena Bites 1355,South_Indian,Malleshwaram,3.84,701,469,29,10,6.2,0,1530,9
rest_1357,Empire Grill 1356,Biryani,Domlur,4.81,624,603,42,16,5.19,0,2048,16
rest_1358,Momo Plate 1357,Mexican,BTM_Layout,3.32,463,395,44,13,2.43,1,784,12
rest_1359,Golden Dhaba 1358,Pizza,Koramangala,3.73,209,265,27,20,8.87,0,491,9
rest_1360,Golden Delight 1359,Healthy_Bowls,Yelahanka,3.5,102,338,21,22,4.75,0,223,10
rest_1361,Urban Bites 1360,Fast_Food,Marathahalli,4.12,2426,482,33,28,2.29,0,5881,10
rest_1362,Momo Hub 1361,Chinese,Yeshwanthpur,3.77,828,315,28,17,1.9,0,1985,12
rest_1363,Bowl Hut 1362,Biryani,Sarjapur,3.55,1442,324,31,14,3.96,1,4172,13
rest_1364,Pasta Diner 1363,Thai,Marathahalli,3.42,246,286,32,11,5.5,0,600,17
rest_1365,Bombay Factory 1364,Mexican,Hebbal,4.84,525,950,34,29,1.25,0,1841,16
rest_1366,Spice Dhaba 1365,Cafe,Rajajinagar,4.33,1183,279,41,14,2.29,0,2490,19
