user_id,avg_watch_hours,genre_diversity_score,subscription_type,days_active,completion_rate,device_primary
user_02063,1.58,0.16,basic,15,0.42,mobile
user_02064,9.21,0.39,standard,30,0.78,desktop
user_02065,4.96,0.87,premium,21,0.86,smart_tv
user_02066,2.13,0.47,ad_supported,24,0.49,mobile
user_02067,3.31,0.22,ad_supported,22,0.31,mobile
user_02068,5.43,0.61,premium,28,0.78,desktop
user_02069,2.92,0.39,standard,20,0.52,mobile
user_02070,1.34,0.21,ad_supported,11,0.28,mobile
user_02071,4.1,0.79,premium,21,0.64,smart_tv
user_02072,0.94,0.19,basic,15,0.38,mobile
user_02073,7.89,0.47,premium,29,0.88,smart_tv
user_02074,5.88,0.73,premium,25,0.7,smart_tv
user_02075,1.86,0.29,ad_supported,13,0.29,mobile
user_02076,2.3,0.69,premium,12,0.76,smart_tv
user_02077,6.36,0.65,premium,22,0.62,smart_tv
user_02078,5.69,0.64,premium,20,0.79,smart_tv
user_02079,2.89,0.39,ad_supported,17,0.32,mobile
user_02080,9.1,0.35,premium,24,0.74,smart_tv
user_02081,0.72,0.32,basic,7,0.37,mobile
user_02082,2.14,0.24,basic,19,0.6,mobile
user_02083,6.74,0.66,premium,22,0.85,smart_tv
user_02084,0.62,0.26,basic,12,0.27,mobile
user_02085,4.47,0.47,standard,11,0.55,tablet
user_02086,2.3,0.3,standard,16,0.32,mobile
user_02087,1.26,0.27,basic,7,0.25,tablet
user_02088,0.58,0.27,ad_supported,10,0.45,mobile
user_02089,4.71,0.5,standard,13,0.75,smart_tv
user_02090,3.84,0.77,premium,27,0.79,smart_tv
user_02091,6.24,0.36,standard,30,0.87,smart_tv
user_02092,2.33,0.29,ad_supported,16,0.58,mobile
user_02093,1.75,0.32,basic,18,0.4,mobile
user_02094,5.12,0.44,standard,26,0.73,desktop
user_02095,1.6,0.41,basic,17,0.51,mobile
user_02096,4.65,0.78,premium,22,0.7,desktop
user_02097,5.79,0.57,standard,27,0.77,smart_tv
user_02098,2.81,0.75,standard,12,0.67,tablet
user_02099,2.64,0.78,standard,9,0.75,tablet
user_02100,4.97,0.71,premium,23,0.83,desktop
user_02101,1.94,0.4,basic,20,0.36,mobile
user_02102,8.06,0.68,premium,26,0.72,smart_tv
user_02103,7.6,0.65,standard,27,0.8,smart_tv
user_02104,8.73,0.51,standard,28,0.83,smart_tv
user_02105,4.82,0.63,premium,24,0.72,desktop
user_02106,2.93,0.32,ad_supported,21,0.59,mobile
user_02107,3.81,0.63,premium,14,0.52,tablet
user_02108,1.7,0.36,standard,22,0.39,mobile
user_02109,7.4,0.42,standard,24,0.79,smart_tv
user_02110,3.7,0.72,standard,11,0.8,tablet
user_02111,9.53,0.48,standard,28,0.71,desktop
user_02112,7,0.36,standard,22,0.87,desktop
user_02113,3.56,0.48,premium,8,0.7,tablet
user_02114,5.04,0.58,premium,29,0.82,desktop
user_02115,1.41,0.27,ad_supported,9,0.42,mobile
user_02116,1.28,0.33,ad_supported,6,0.29,tablet
user_02117,5.74,0.69,premium,25,0.86,desktop
user_02118,4.84,0.97,premium,25,0.8,smart_tv
user_02119,5.96,0.96,premium,29,0.62,desktop
user_02120,7.11,0.41,premium,25,0.89,smart_tv
user_02121,3.74,0.66,premium,27,0.63,smart_tv
user_02122,1.38,0.41,basic,15,0.49,mobile
user_02123,5.88,0.62,premium,25,0.62,desktop
user_02124,3.13,0.71,premium,20,0.67,desktop
user_02125,1.86,0.2,ad_supported,17,0.59,mobile
user_02126,5.09,1,premium,27,0.73,desktop
user_02127,8.67,0.39,premium,28,0.91,desktop
user_02128,8.89,0.41,premium,23,0.71,smart_tv
user_02129,4.42,0.67,standard,24,0.85,desktop
user_02130,9.24,0.61,premium,23,0.93,desktop
user_02131,3.29,0.55,premium,12,0.63,tablet
user_02132,3.54,0.67,premium,23,0.87,desktop
user_02133,1.84,0.26,ad_supported,11,0.48,tablet
user_02134,0.61,0.18,ad_supported,10,0.41,tablet
user_02135,1.64,0.36,standard,19,0.53,mobile
user_02136,1.72,0.37,ad_supported,9,0.38,mobile
user_02137,4.02,0.74,standard,14,0.55,smart_tv
user_02138,1.53,0.33,basic,13,0.38,mobile
user_02139,3.79,0.72,premium,24,0.77,desktop
user_02140,3.18,0.69,premium,26,0.66,desktop
user_02141,6.72,0.31,standard,26,0.79,desktop
user_02142,1.54,0.35,standard,22,0.53,mobile
user_02143,3.96,0.73,premium,14,0.65,tablet
user_02144,0.91,0.29,basic,14,0.27,mobile
user_02145,1.75,0.24,ad_supported,8,0.41,mobile
user_02146,7.6,0.31,standard,30,0.93,desktop
user_02147,2.77,0.7,premium,12,0.51,smart_tv
user_02148,6.25,0.92,premium,23,0.83,smart_tv
user_02149,6.81,0.74,premium,26,0.61,smart_tv
user_02150,2.12,0.47,standard,19,0.46,mobile
user_02151,3.09,0.51,premium,9,0.54,tablet
user_02152,2.21,0.32,basic,15,0.4,mobile
user_02153,1.01,0.37,basic,15,0.3,mobile
user_02154,5.21,0.48,standard,27,0.74,smart_tv
user_02155,4.65,0.55,standard,11,0.58,smart_tv
user_02156,8.48,0.34,standard,28,0.77,desktop
user_02157,4.16,0.76,premium,14,0.51,smart_tv
user_02158,0.95,0.12,ad_supported,14,0.39,mobile
user_02159,4.23,0.44,premium,10,0.6,tablet
user_02160,1.41,0.25,basic,14,0.43,mobile
user_02161,4.53,0.61,standard,12,0.71,smart_tv
user_02162,3.85,0.62,premium,23,0.73,smart_tv
user_02163,2.29,0.6,premium,8,0.66,tablet
user_02164,5.8,0.5,premium,22,0.92,smart_tv
user_02165,1.82,0.31,basic,6,0.31,tablet
user_02166,3.74,0.93,premium,27,0.84,smart_tv
user_02167,1.39,0.2,basic,7,0.49,mobile
user_02168,4.07,0.79,standard,11,0.7,tablet
user_02169,9.79,0.69,premium,26,0.94,desktop
user_02170,1.84,0.16,ad_supported,8,0.45,tablet
user_02171,2.35,0.37,standard,21,0.45,mobile
user_02172,1.63,0.32,standard,17,0.31,mobile
user_02173,5.45,0.43,premium,26,0.82,desktop
user_02174,3.6,0.67,standard,9,0.61,smart_tv
user_02175,3.05,0.22,basic,15,0.42,mobile
user_02176,3.39,0.52,standard,13,0.6,tablet
user_02177,3.41,0.44,standard,11,0.54,smart_tv
user_02178,9.19,0.58,premium,27,0.94,desktop
user_02179,7.21,0.59,standard,29,0.79,smart_tv
user_02180,1.75,0.17,basic,8,0.38,tablet
user_02181,5.52,0.42,premium,23,0.81,smart_tv
user_02182,3.02,0.36,basic,18,0.57,mobile
user_02183,8.41,0.62,premium,29,0.76,smart_tv
user_02184,4.49,0.82,premium,26,0.79,desktop
user_02185,2.34,0.49,standard,19,0.53,mobile
user_02186,1.5,0.2,ad_supported,10,0.44,mobile
user_02187,1.47,0.26,basic,10,0.3,mobile
user_02188,6.16,0.87,premium,23,0.74,smart_tv
user_02189,2.98,0.45,basic,25,0.36,mobile
user_02190,2.98,0.37,basic,21,0.42,mobile
user_02191,0.92,0.3,ad_supported,8,0.33,tablet
user_02192,9.81,0.69,standard,22,0.94,smart_tv
user_02193,1.34,0.31,ad_supported,7,0.32,tablet
user_02194,4.95,0.85,premium,23,0.85,desktop
user_02195,1.86,0.41,standard,24,0.3,mobile
user_02196,3.46,0.7,standard,12,0.57,smart_tv
user_02197,4.15,0.78,standard,12,0.74,smart_tv
user_02198,6.42,0.57,standard,28,0.83,smart_tv
user_02199,3.52,0.69,premium,28,0.82,smart_tv
user_02200,7.54,0.61,standard,22,0.73,desktop
user_02201,7.43,0.4,premium,26,0.84,smart_tv
user_02202,3.39,0.78,premium,29,0.85,desktop
user_02203,4.45,0.36,standard,26,0.77,smart_tv
user_02204,5.22,0.95,premium,24,0.62,smart_tv
user_02205,2.12,0.33,ad_supported,20,0.59,mobile
user_02206,2.07,0.35,standard,21,0.59,mobile
user_02207,4,0.69,premium,12,0.53,tablet
user_02208,1.47,0.48,basic,15,0.37,mobile
user_02209,3.32,0.73,premium,28,0.65,desktop
user_02210,6.84,0.67,premium,22,0.7,smart_tv
user_02211,3.68,0.7,premium,28,0.66,desktop
user_02212,5.53,0.61,standard,25,0.77,smart_tv
user_02213,4.91,0.67,premium,24,0.78,smart_tv
user_02214,3.4,0.46,ad_supported,20,0.41,mobile
user_02215,4.13,0.41,premium,11,0.57,smart_tv
user_02216,4.79,0.49,standard,23,0.86,desktop
user_02217,3.32,0.4,standard,19,0.5,mobile
user_02218,7.14,0.4,premium,26,0.71,desktop
user_02219,7.65,0.45,premium,25,0.86,smart_tv
user_02220,5.99,0.72,premium,27,0.61,desktop
user_02221,4.69,0.91,premium,26,0.64,desktop
user_02222,2.39,0.74,premium,13,0.59,tablet
user_02223,2.9,0.25,standard,23,0.49,mobile
user_02224,4.22,0.66,premium,24,0.8,smart_tv
user_02225,9.7,0.53,standard,27,0.85,desktop
user_02226,4.09,0.73,standard,14,0.78,tablet
user_02227,3.29,0.91,premium,27,0.63,smart_tv
user_02228,0.94,0.3,ad_supported,14,0.48,tablet
user_02229,3.38,0.7,premium,14,0.76,tablet
user_02230,4.48,0.6,premium,24,0.83,desktop
user_02231,1.31,0.16,ad_supported,6,0.5,tablet
user_02232,1.34,0.21,standard,21,0.42,mobile
user_02233,4.46,0.54,premium,22,0.86,desktop
user_02234,2.72,0.37,basic,17,0.46,mobile
user_02235,4.27,0.63,premium,29,0.76,desktop
user_02236,3.04,0.29,basic,16,0.57,mobile
user_02237,3.15,0.31,ad_supported,15,0.42,mobile
user_02238,4.33,0.65,premium,22,0.87,desktop
user_02239,5.24,0.83,premium,28,0.82,smart_tv
user_02240,4.31,0.43,standard,23,0.9,smart_tv
user_02241,6.08,0.67,premium,28,0.66,smart_tv
user_02242,2.66,0.37,ad_supported,17,0.54,mobile
user_02243,0.57,0.14,basic,8,0.42,tablet
user_02244,6.44,0.34,premium,29,0.76,smart_tv
user_02245,5.97,0.56,standard,23,0.9,smart_tv
user_02246,1.03,0.28,ad_supported,6,0.3,tablet
user_02247,1.28,0.38,ad_supported,14,0.25,tablet
user_02248,1.74,0.38,standard,22,0.58,mobile
user_02249,6.49,0.63,premium,24,0.78,desktop
user_02250,2.79,0.35,ad_supported,24,0.31,mobile
user_02251,4.09,0.75,premium,8,0.65,tablet
user_02252,5.64,0.68,premium,22,0.62,smart_tv
user_02253,4.97,0.65,premium,11,0.79,tablet
user_02254,1.49,0.3,ad_supported,13,0.33,mobile
user_02255,5.45,0.7,premium,24,0.67,smart_tv
user_02256,1.92,0.22,ad_supported,7,0.44,mobile
user_02257,2.28,0.73,standard,11,0.58,smart_tv
user_02258,3.81,0.74,standard,12,0.67,smart_tv
user_02259,1.31,0.34,ad_supported,17,0.4,mobile
user_02260,9.53,0.31,premium,26,0.78,smart_tv
user_02261,1.35,0.12,basic,10,0.42,mobile
user_02262,3.02,0.29,standard,15,0.53,mobile
user_02263,3.41,0.93,premium,30,0.85,smart_tv
user_02264,1.71,0.34,basic,5,0.42,mobile
user_02265,2.43,0.26,basic,20,0.56,mobile
user_02266,3.72,0.81,premium,20,0.61,smart_tv
user_02267,7.79,0.57,standard,29,0.82,smart_tv
user_02268,6.44,0.66,standard,28,0.78,smart_tv
user_02269,3.03,0.27,basic,16,0.54,mobile
user_02270,4.13,0.59,standard,23,0.91,smart_tv
user_02271,4.6,0.96,premium,20,0.67,smart_tv
user_02272,4.88,0.45,premium,10,0.62,smart_tv
user_02273,4.4,0.42,standard,10,0.71,tablet
user_02274,6.5,0.53,standard,29,0.89,smart_tv
user_02275,9.88,0.63,standard,26,0.8,smart_tv
user_02276,3.75,0.49,standard,10,0.67,tablet
user_02277,2.2,0.31,basic,19,0.38,mobile
user_02278,1.47,0.44,ad_supported,21,0.3,mobile
user_02279,2.68,0.67,premium,10,0.76,smart_tv
user_02280,9.06,0.7,standard,22,0.74,desktop
user_02281,4.49,0.72,premium,24,0.77,smart_tv
user_02282,1.24,0.32,basic,14,0.25,tablet
user_02283,6.25,0.79,premium,24,0.81,desktop
user_02284,7.22,0.37,standard,23,0.87,desktop
user_02285,1.39,0.21,ad_supported,14,0.31,mobile
user_02286,0.75,0.37,basic,14,0.41,tablet
user_02287,0.99,0.39,basic,12,0.41,mobile
user_02288,0.61,0.22,ad_supported,9,0.26,mobile
user_02289,3.42,0.36,basic,18,0.58,mobile
user_02290,4.01,0.42,premium,9,0.75,smart_tv
user_02291,1.61,0.27,ad_supported,5,0.37,tablet
user_02292,2.01,0.47,ad_supported,21,0.51,mobile
user_02293,6.53,0.83,premium,30,0.78,smart_tv
user_02294,4.36,0.59,standard,14,0.58,smart_tv
user_02295,7.64,0.37,standard,27,0.73,smart_tv
user_02296,3.07,0.69,premium,13,0.75,tablet
user_02297,0.97,0.23,ad_supported,13,0.21,mobile
user_02298,1.38,0.39,ad_supported,10,0.25,mobile
user_02299,1.79,0.29,standard,19,0.37,mobile
user_02300,0.66,0.24,basic,5,0.22,mobile
user_02301,5.82,0.71,premium,29,0.7,desktop
user_02302,2.4,0.2,basic,23,0.32,mobile
user_02303,2,0.35,basic,18,0.52,mobile
user_02304,3.03,0.47,basic,25,0.42,mobile
user_02305,0.54,0.4,basic,13,0.25,tablet
user_02306,6.21,0.37,premium,30,0.84,smart_tv
user_02307,3.94,0.55,premium,10,0.55,tablet
user_02308,3.25,0.67,premium,29,0.63,desktop
user_02309,3.68,0.64,premium,20,0.72,desktop
user_02310,3.53,0.43,standard,13,0.51,smart_tv
user_02311,2.91,0.4,basic,18,0.53,mobile
user_02312,3.23,0.61,standard,11,0.53,tablet
user_02313,3.57,1,premium,30,0.82,smart_tv
user_02314,2.84,0.4,standard,10,0.79,smart_tv
user_02315,1.22,0.16,basic,9,0.49,tablet
user_02316,0.86,0.14,basic,13,0.36,tablet
user_02317,3.7,0.67,premium,14,0.7,smart_tv
user_02318,0.88,0.22,ad_supported,14,0.41,mobile
user_02319,7.56,0.55,standard,22,0.87,smart_tv
user_02320,3.86,0.48,premium,14,0.64,smart_tv
user_02321,4.43,0.78,premium,24,0.82,smart_tv
user_02322,3.9,0.73,premium,22,0.77,smart_tv
user_02323,2.56,0.62,standard,9,0.65,smart_tv
user_02324,1.2,0.18,ad_supported,12,0.49,tablet
user_02325,4.59,0.9,premium,23,0.62,smart_tv
user_02326,2.47,0.7,premium,11,0.52,tablet
user_02327,1.47,0.23,basic,11,0.41,tablet
user_02328,5.03,0.7,standard,27,0.8,smart_tv
user_02329,3.32,0.5,premium,12,0.72,tablet
user_02330,4.98,0.93,premium,21,0.89,desktop
user_02331,2.97,0.44,standard,20,0.36,mobile
user_02332,1.78,0.15,ad_supported,11,0.46,mobile
user_02333,1.52,0.18,ad_supported,6,0.34,mobile
user_02334,2.22,0.49,basic,22,0.48,mobile
user_02335,6.49,0.92,premium,22,0.65,desktop
user_02336,3.09,0.49,standard,15,0.45,mobile
user_02337,6.96,0.61,premium,20,0.74,smart_tv
user_02338,3.59,0.53,premium,9,0.74,tablet
user_02339,5.4,0.63,standard,26,0.77,desktop
user_02340,5.59,0.61,premium,30,0.68,desktop
user_02341,1.3,0.34,ad_supported,13,0.22,tablet
user_02342,8.38,0.38,premium,28,0.92,smart_tv
user_02343,8.25,0.56,standard,29,0.82,smart_tv
user_02344,2.65,0.39,standard,22,0.37,mobile
user_02345,1.8,0.35,ad_supported,22,0.6,mobile
user_02346,8.11,0.62,premium,27,0.82,desktop
user_02347,4.89,0.44,premium,11,0.64,tablet
user_02348,2.46,0.44,premium,10,0.62,tablet
user_02349,5.16,0.35,standard,26,0.73,smart_tv
user_02350,1.64,0.33,ad_supported,5,0.31,mobile
user_02351,1.41,0.21,basic,15,0.38,mobile
user_02352,3.26,0.71,premium,9,0.52,tablet
user_02353,0.9,0.35,ad_supported,8,0.35,mobile
user_02354,8.51,0.33,premium,26,0.91,desktop
user_02355,4.71,0.94,premium,21,0.84,smart_tv
user_02356,1.45,0.12,ad_supported,13,0.23,mobile
user_02357,5.43,0.65,premium,30,0.61,smart_tv
user_02358,4.65,0.65,standard,25,0.87,smart_tv
user_02359,7.73,0.52,premium,23,0.77,desktop
user_02360,7.39,0.63,standard,26,0.9,smart_tv
user_02361,3.16,0.78,standard,9,0.65,smart_tv
user_02362,4.12,0.76,premium,12,0.71,smart_tv
user_02363,1.79,0.18,basic,13,0.33,tablet
user_02364,1.35,0.22,ad_supported,11,0.28,mobile
user_02365,4.9,0.61,standard,11,0.61,tablet
user_02366,3.53,0.5,premium,8,0.7,smart_tv
user_02367,2.83,0.35,standard,19,0.38,mobile
user_02368,4.47,0.68,premium,28,0.84,desktop
user_02369,8.14,0.61,premium,28,0.75,smart_tv
user_02370,4.49,0.98,premium,24,0.61,smart_tv
user_02371,6.46,0.49,premium,24,0.84,desktop
user_02372,3.38,0.54,premium,13,0.8,smart_tv
user_02373,3.5,0.37,basic,15,0.43,mobile
user_02374,0.95,0.37,ad_supported,8,0.21,mobile
user_02375,3.61,0.67,standard,13,0.63,tablet
user_02376,3.01,1,premium,24,0.87,smart_tv
user_02377,1.11,0.3,basic,5,0.39,mobile
user_02378,4.54,0.63,premium,11,0.62,tablet
user_02379,0.65,0.4,ad_supported,10,0.43,tablet
user_02380,3.47,0.66,standard,8,0.55,tablet
user_02381,4.04,0.42,premium,24,0.91,smart_tv
user_02382,9.47,0.38,standard,22,0.89,desktop
user_02383,9.03,0.35,premium,24,0.78,smart_tv
user_02384,4.08,0.36,premium,28,0.77,desktop
user_02385,6.73,0.83,premium,27,0.8,smart_tv
user_02386,2.62,0.68,premium,12,0.6,tablet
user_02387,4.08,0.45,premium,13,0.68,tablet
user_02388,7.74,0.48,standard,22,0.92,desktop
user_02389,1.93,0.16,ad_supported,9,0.48,tablet
user_02390,5.09,0.56,premium,24,0.72,smart_tv
user_02391,9.35,0.66,standard,29,0.84,smart_tv
user_02392,3.73,0.44,standard,13,0.8,tablet
user_02393,4.13,0.42,premium,12,0.53,tablet
user_02394,4.93,0.71,standard,14,0.5,smart_tv
user_02395,0.67,0.36,ad_supported,9,0.2,tablet
user_02396,0.61,0.31,ad_supported,8,0.44,mobile
user_02397,7.74,0.52,premium,27,0.89,desktop
user_02398,6.52,0.52,premium,24,0.87,desktop
user_02399,4.97,0.46,premium,13,0.68,tablet
user_02400,1.26,0.24,basic,10,0.32,tablet
user_02401,6.74,0.42,premium,24,0.79,desktop
user_02402,5.63,0.86,premium,30,0.81,smart_tv
user_02403,4.54,0.84,premium,23,0.74,desktop
user_02404,1.41,0.13,basic,14,0.46,tablet
user_02405,3.14,0.61,standard,14,0.61,smart_tv
user_02406,4.46,0.74,standard,9,0.69,tablet
user_02407,5.08,0.64,premium,25,0.64,desktop
user_02408,9.18,0.55,premium,25,0.78,desktop
user_02409,4.01,0.53,standard,23,0.88,smart_tv
user_02410,1.73,0.37,standard,23,0.58,mobile
user_02411,1.86,0.36,basic,21,0.57,mobile
user_02412,6.12,0.42,premium,27,0.77,smart_tv
user_02413,6.81,0.63,premium,22,0.86,smart_tv
user_02414,5.64,0.69,premium,27,0.87,desktop
user_02415,3.45,0.33,ad_supported,20,0.43,mobile
user_02416,0.66,0.35,ad_supported,10,0.46,tablet
user_02417,3.69,0.79,standard,12,0.56,smart_tv
user_02418,3.23,0.53,standard,13,0.54,smart_tv
user_02419,4.82,0.45,premium,27,0.84,smart_tv
user_02420,9.49,0.45,premium,28,0.92,desktop
user_02421,0.76,0.13,ad_supported,12,0.38,mobile
user_02422,3.56,0.93,premium,23,0.65,desktop
user_02423,3.88,0.88,premium,27,0.63,smart_tv
user_02424,4.31,0.68,premium,20,0.67,desktop
user_02425,2.32,0.37,ad_supported,23,0.47,mobile
user_02426,4.02,0.75,standard,11,0.71,smart_tv
user_02427,8.62,0.4,premium,25,0.86,desktop
user_02428,1.81,0.23,basic,20,0.48,mobile
user_02429,3.85,0.84,premium,30,0.75,desktop
user_02430,5.87,0.43,standard,30,0.75,desktop
user_02431,3.33,0.26,standard,17,0.41,mobile
user_02432,3.16,0.69,premium,20,0.79,desktop
user_02433,1.42,0.1,ad_supported,15,0.32,mobile
user_02434,6.13,0.7,standard,29,0.72,desktop
user_02435,6.16,0.99,premium,21,0.61,desktop
user_02436,4.7,0.62,standard,29,0.91,smart_tv
user_02437,6,0.82,premium,25,0.63,smart_tv
user_02438,1.45,0.46,basic,18,0.36,mobile
user_02439,6.22,0.61,premium,27,0.85,smart_tv
user_02440,2.72,0.27,basic,19,0.36,mobile
user_02441,4.73,0.89,premium,24,0.62,smart_tv
user_02442,2.75,0.67,standard,12,0.79,smart_tv
user_02443,5.72,0.67,premium,20,0.65,desktop
user_02444,3.4,0.4,basic,19,0.51,mobile
user_02445,3.15,0.47,basic,16,0.55,mobile
user_02446,1.96,0.31,basic,11,0.26,tablet
user_02447,8.2,0.63,standard,25,0.77,desktop
user_02448,1.82,0.32,basic,5,0.35,mobile
user_02449,1.32,0.33,ad_supported,8,0.31,mobile
user_02450,4,0.64,standard,11,0.51,smart_tv
user_02451,4.63,0.8,premium,20,0.78,desktop
user_02452,3.38,0.81,premium,23,0.88,smart_tv
user_02453,3.07,0.3,standard,16,0.56,mobile
user_02454,0.72,0.14,ad_supported,15,0.31,mobile
user_02455,2.45,0.44,standard,12,0.51,tablet
user_02456,1.7,0.33,ad_supported,20,0.55,mobile
user_02457,5.53,0.78,premium,25,0.74,smart_tv
user_02458,3.72,0.47,premium,9,0.8,smart_tv
user_02459,9.43,0.67,premium,28,0.8,smart_tv
user_02460,3.38,0.47,basic,18,0.34,mobile
user_02461,4.5,0.81,premium,30,0.72,smart_tv
user_02462,3.86,0.55,standard,11,0.66,smart_tv
user_02463,2.99,0.63,standard,10,0.76,tablet
user_02464,3.22,0.62,standard,12,0.78,tablet
user_02465,5.82,0.61,premium,27,0.81,smart_tv
user_02466,3.81,0.44,premium,8,0.77,smart_tv
user_02467,2.16,0.27,standard,24,0.48,mobile
user_02468,2.7,0.25,basic,16,0.41,mobile
user_02469,9.22,0.52,premium,30,0.78,smart_tv
user_02470,2.62,0.21,basic,19,0.47,mobile
user_02471,3.29,0.77,premium,13,0.51,tablet
user_02472,9.49,0.58,standard,22,0.78,desktop
user_02473,1.56,0.11,basic,10,0.39,mobile
user_02474,1.57,0.19,ad_supported,6,0.25,mobile
user_02475,4.34,0.62,premium,9,0.78,tablet
user_02476,1.2,0.28,ad_supported,15,0.48,mobile
user_02477,0.58,0.15,ad_supported,11,0.31,tablet
user_02478,4.89,0.45,premium,13,0.78,tablet
user_02479,9.67,0.45,premium,27,0.88,smart_tv
user_02480,2.98,0.78,premium,12,0.64,smart_tv
user_02481,3.27,0.75,premium,26,0.71,smart_tv
user_02482,2.81,0.33,ad_supported,21,0.42,mobile
user_02483,9.19,0.69,premium,29,0.89,smart_tv
user_02484,4.42,0.54,premium,26,0.94,desktop
user_02485,4.06,0.93,premium,30,0.7,smart_tv
user_02486,0.52,0.37,ad_supported,12,0.3,tablet
user_02487,3.45,0.7,premium,22,0.72,desktop
user_02488,6.41,0.37,premium,24,0.83,smart_tv
user_02489,8.06,0.32,premium,28,0.83,smart_tv
user_02490,5.69,0.56,premium,27,0.87,desktop
user_02491,1.2,0.3,basic,5,0.46,tablet
user_02492,4.17,0.58,standard,29,0.76,desktop
user_02493,3.64,0.43,premium,11,0.52,tablet
user_02494,1.45,0.43,standard,18,0.37,mobile
user_02495,1.83,0.3,standard,18,0.32,mobile
user_02496,5.63,0.64,premium,21,0.64,smart_tv
user_02497,9.55,0.37,standard,25,0.77,desktop
user_02498,3.49,0.26,ad_supported,20,0.54,mobile
user_02499,4.67,0.54,premium,28,0.91,desktop
user_02500,5.82,0.54,standard,25,0.88,desktop
user_02501,5.75,0.42,standard,22,0.91,smart_tv
user_02502,1.47,0.15,ad_supported,7,0.39,tablet
user_02503,3.47,0.6,standard,10,0.68,smart_tv
user_02504,5.97,0.34,standard,23,0.91,desktop
user_02505,2.93,0.62,standard,12,0.7,smart_tv
user_02506,4.77,0.42,standard,24,0.78,smart_tv
user_02507,8.79,0.49,standard,28,0.8,desktop
user_02508,2.14,0.74,standard,14,0.72,tablet
user_02509,6.69,0.7,premium,25,0.8,smart_tv
user_02510,1.62,0.49,basic,20,0.42,mobile
user_02511,0.92,0.24,ad_supported,9,0.31,tablet
user_02512,4.94,0.89,premium,20,0.9,desktop
user_02513,1.37,0.38,ad_supported,5,0.45,mobile
user_02514,0.83,0.1,ad_supported,11,0.31,tablet
user_02515,1.27,0.31,basic,14,0.35,tablet
user_02516,9.9,0.34,standard,24,0.74,smart_tv
user_02517,1.92,0.43,standard,24,0.53,mobile
user_02518,4.7,0.79,premium,13,0.67,tablet
user_02519,3.1,0.47,ad_supported,17,0.34,mobile
user_02520,2.2,0.66,premium,12,0.68,smart_tv
user_02521,2.54,0.45,ad_supported,17,0.31,mobile
user_02522,3.85,0.75,premium,13,0.75,smart_tv
user_02523,1.86,0.31,ad_supported,16,0.4,mobile
user_02524,1.57,0.25,standard,19,0.47,mobile
user_02525,1.39,0.32,standard,17,0.54,mobile
user_02526,4.1,0.46,standard,9,0.52,tablet
user_02527,3.61,0.96,premium,26,0.74,smart_tv
user_02528,5.63,0.68,standard,26,0.79,desktop
user_02529,1.92,0.19,basic,8,0.43,mobile
user_02530,9.44,0.51,standard,25,0.88,desktop
user_02531,3.14,0.48,premium,9,0.76,smart_tv
user_02532,2.61,0.38,standard,17,0.54,mobile
user_02533,5.78,0.51,premium,25,0.72,desktop
user_02534,2.19,0.41,ad_supported,25,0.33,mobile
user_02535,1.04,0.34,basic,12,0.4,tablet
user_02536,7.22,0.51,premium,28,0.8,desktop
user_02537,9.08,0.36,standard,27,0.91,desktop
user_02538,6.05,0.92,premium,28,0.89,smart_tv
user_02539,3.95,0.53,standard,9,0.71,tablet
user_02540,4.58,0.66,premium,13,0.72,smart_tv
user_02541,8.71,0.45,standard,29,0.75,smart_tv
user_02542,8.72,0.7,premium,29,0.92,smart_tv
user_02543,3.14,0.77,premium,11,0.63,smart_tv
user_02544,5.77,0.96,premium,21,0.73,desktop
user_02545,3.8,0.93,premium,21,0.84,desktop
user_02546,1.56,0.39,ad_supported,13,0.33,tablet
user_02547,5.3,0.64,premium,29,0.62,smart_tv
user_02548,4.28,0.67,premium,30,0.83,desktop
user_02549,1.09,0.23,basic,12,0.43,tablet
user_02550,9.01,0.47,premium,22,0.93,desktop
user_02551,4.91,0.58,premium,12,0.6,smart_tv
user_02552,1.98,0.22,basic,11,0.41,tablet
user_02553,1.92,0.23,basic,21,0.35,mobile
user_02554,2.45,0.23,basic,23,0.52,mobile
user_02555,7.33,0.47,premium,29,0.83,desktop
user_02556,1.54,0.39,ad_supported,8,0.38,mobile
user_02557,1.6,0.29,ad_supported,15,0.24,tablet
user_02558,0.65,0.18,ad_supported,8,0.34,tablet
user_02559,0.61,0.25,ad_supported,9,0.23,tablet
user_02560,2.96,0.54,standard,10,0.58,tablet
user_02561,1.46,0.26,ad_supported,7,0.36,mobile
user_02562,5.41,0.76,premium,27,0.81,smart_tv
user_02563,2.74,0.68,premium,9,0.55,smart_tv
user_02564,2.69,0.23,ad_supported,19,0.58,mobile
user_02565,3.66,0.72,premium,11,0.73,smart_tv
user_02566,1.57,0.34,standard,20,0.57,mobile
user_02567,3.53,0.73,premium,14,0.61,tablet
user_02568,1.19,0.25,ad_supported,24,0.55,mobile
user_02569,4.53,0.79,premium,30,0.66,desktop
user_02570,8.82,0.34,premium,22,0.93,smart_tv
user_02571,1.54,0.21,basic,25,0.58,mobile
user_02572,0.6,0.33,basic,12,0.28,mobile
user_02573,0.99,0.37,ad_supported,13,0.31,tablet
user_02574,0.91,0.16,ad_supported,15,0.31,tablet
user_02575,1.21,0.23,basic,14,0.25,mobile
user_02576,5.83,0.85,premium,22,0.82,smart_tv
